206,0,陸水泥價難漲 衝擊水泥雙雄旺季表現,進入大陸年底趕工旺季，水泥雙雄台泥（1101）及亞泥在陸產能儘管達到滿載，但由於主要區域發貨價格未如預期調漲，創近年第4季旺季新低，加上即將進入寒冬導致旺季結束，相較去年獲利榮景，今年在陸營運僅能力拚損平。時序步入冬季嚴寒，大陸東北和北方水泥廠已進入停工整修期，而台泥及亞泥主力發貨區域東南、西南及華東地區發貨儘管未受嚴冬影響，但發貨價格仍由於需求衰退及產能過剩衝擊，12月間未如預期大幅調漲，第4季整體價格較去年通期下滑15~20%，創下近年旺季低價紀錄，也導致第4季旺季「提前結束」。據了解，第4季向來為大陸水泥需求旺季，價格有逐月調漲的實力；不過，今年大陸華中、華東等多數地區，11月的價格已比10月開始下跌，12月價格亦不樂觀。台泥表示，10月和11月產能滿載，月發貨量上衝至480萬~490公噸，12月預期維持高檔格局，但出貨價格卻偏低難漲，原本10月進入第4季時價格每公噸小漲人民幣10元，但調漲後不久卻不為市場接受，難以支撐而會落，而預期12月大幅上調亦未出現，僅農村地區袋裝水泥及部分散裝水泥零星表態。台泥主要發貨區域廣東及廣西現階段每公噸水泥價人民幣230~240元，華東和西南更低，每公噸人民幣210~220元，皆創近年來第4季的新低價，而明年第1季遭逢新年停工淡季，價格亦無調漲可能。亞泥大陸發貨量第4季起起明顯好轉，產能開出9成以上，月銷量一舉衝上300萬公噸；不過，也受限於價格因素，影響當季獲利表現。據統計，對岸水泥廠11月平均產能利用率僅65%，較去年同期的95%以上下滑至少3成。台泥及亞泥儘管表現較同業為佳，但由於前三季營運低迷，加上第4季追趕不及，法人預估，今年全年在陸營運獲利不易，僅求力拚損益兩平。,,,,,,,,,,,,,,,,,,,,,,,,
207,2,亞泥入主山水水泥 進入法律攻防,亞泥（1102）爭奪大陸山水水泥經營權失利後餘波盪漾，山水水泥除再度面臨第二筆金額達人民幣18億元（約新台幣91.3億元）的債務違約，昨公告被罷免董事住所內帳簿、記錄及重要文件失蹤，已向香港警方報案，預期兩派人馬將掀新一波法律攻防。山水水泥旗下山東山水水泥集團29日公告稱，公司資金鏈緊張，應於2016年1月21日兌付本息的人民幣18億元中票到期基本無法兌付，且公司目前面臨多起債務訴訟，部分銀行帳戶與資產已被查封或保全。據了解，這是山水水泥第2筆債務違約，該公司11月間一筆人民幣20億元（約新台幣101.4億元）短期融資宣告違約，後由第一大股東天瑞集團出手注資解危，並藉此與第二股東山水投資合作，在12月1日舉行的臨時股東會中，將第三、四大股東亞泥和中建材董事擠出董事會，取得山水水泥實際經營權。業界分析指出，山水水泥能否再次挺過本次債務危機，恐怕還有變數，主要是山東山水水泥集團在11月底曾狀告天瑞投資，稱天瑞投資違法支付總共逾人民幣5億元（約新台幣25.3億元）予多位個人及多家公司向握有經營權的山水投資公司提出接管申請。因此，天瑞投資是否會對站在對立方的山東山水水泥提供金援，還很難說。再者，山東山水水泥提告天瑞投資一案，也牽動到天瑞投資12月1日舉行臨時股東會的合法性，可說涉及天瑞投資和亞泥間的法律攻防，預期在1月下旬法院判決出爐後，雙方將有進一步動作。,,,,,,,,,,,,,,,,,,,,,,,,
208,2,嘉泥水泥倉儲業務 委旗下嘉新國際營運,"嘉泥30日公告，旗下基隆港西33號碼頭及台中港27號碼頭兩座水泥儲運中心相關業務，將繼續委託子公司嘉新國際管理，雙方簽訂為期一年合約。另嘉泥董事會昨日決議買回庫藏股辦理註銷，減資金額計2,048萬元。嘉泥昨日宣布，將繼續委託子公司嘉新國際管理旗下基隆港西33號碼頭及台中港27號碼頭兩座水泥儲運中心相關業務；其中，基隆港西33號碼頭業務包括水泥儲運中心，廠務管理及水泥進發貨，管理費用按每個月實際水泥製品發貨公噸數60元計價，超過3萬公噸以每公噸10元支付。台中港27號碼頭業務主要為泥倉儲服務，以每公噸180元計價支付，另迴轉式包裝機作業費用以每公噸40元計價，合約規範每月基本作業量不得低於4,500公噸。嘉泥表示，嘉新國際具備碼頭倉儲及管理之專業能力，委託其管理將可提高效率。嘉泥昨日同步宣布註銷由集團買回的204.8萬股庫藏股，總計減資金額2,048萬元，減資比率為0.26%，減資後股本為77.47億元。公司表示，減資目的為維護公司信用及股東權益。嘉泥股價昨日收9.55元，上漲0.06元。",,,,,,,,,,,,,,,,,,,,,,,,
209,2,國人持有比重高 八檔境外基金停賣,八檔境外基金2016年元旦起停賣，原因是國人持有比重超過或接近50%的規定上限，這些基金即日起將不再接受新資金申購，但定期定額投資人不受影響。2016年元月起，新的境外基金管理辦法生效。基金公司如果沒有符合「鼓勵境外基金深耕計畫」，國人持有基金比例到五成時，該基金就必須停止新申購，要等到降到五成以下，才能重新接受新資金進場。這八檔基金為利安資金越南基金、先機新興市場債券基金、瑞萬通博新興東歐債券基金、霸菱東歐基金、富達美元貨幣基金、富達澳元貨幣基金、鋒裕環球高收益基金、霸菱歐寶基金。,,,,,,,,,,,,,,,,,,,,,,,,
210,2,廣穎清算新加坡子公司,記憶體品牌廠廣穎（4973）今日宣布因考量整體營運布局及效率，決定停止新加坡子公司營業並進行清算事宜。廣穎強調，廣穎已覓妥新加坡當地代理商，未來新加坡業務拓展可透過代銷商運作，比廣穎直接派人在當地的營運效率還高且成本低，因此決定停止廣穎新加坡子公司營運並進行清算，未來將會透過和代理商配合，拓展新加坡和馬來西亞的市場。,,,,,,,,,,,,,,,,,,,,,,,,
211,2,三星2016年智慧電視全面晉升為IoT ready,全球最大液晶電視品牌的三星電子，宣佈2016年上市的智慧型電視系列，將全面晉升為Internet of Things (IoT)ready，並連結SmartThings平台，進一步擴大物聯網裝置的陣容。SmartThings是一個開放的平台，讓使用者得以連接、管理和控制智慧裝置和物聯網服務。2016年上市的智慧電視系列，所有的Samsung 2016 SUHD TV超4K電視均將搭載IoT hub，使電視成為整個智慧的控制中心。三星與SmartThings攜手合作，為旗下2016年上市的SUD TV超4K電視，積極研發自家的IoT hub技術。SUHD TV超4K電視可連接並控制三星裝置、SmartThings感應器，以及其它200多項SmartThings相容裝置，從照明和鎖具到恆溫器、相機等，廣泛兼容第三方的高品質家居產品。為了充份支援SmartThings相容設備的串連性，SmartThingsExtend USB adaptor是不可或缺的配備。在2016年CES展中，三星將讓世人一窺未來電視的進化風貌，以及三星智慧電視如何成為oT生態系統的核心角色。 三星電子影像顯示事業群執行總裁Hyun-Suk Kim表示，2016年上市的智慧電視系列，將為消費者帶來全新的可能性，三星電子是第一家推出IoT ready電視的品牌，此舉將使在市場領導地位，更加屹立不搖。SmartThings創辦人兼執行長Alex Hawkinson指出，藉由三星智慧電視與SmartThings技術的結合，有機會將觸角伸入數百萬家庭。將這項技術普及至目前的家居裝置，讓現代人體驗智慧家庭帶來的優勢，邁出一大步。SmartThings讓消費者透過智慧手機和SUHD TV超4K電視，直接串連所有的智慧裝置，而不必透過個別的應用程式，繁瑣地個別控制每一個裝置。藉由SmartThings應用程式，人們可以在單一、簡單的使用者介面上，輕鬆串連並管理所有的智慧家居裝置和服務。透過串連至三星智慧電視的戶外攝影機，消費者可以查看門外訪客是否已抵達，並直接從沙發上操控前門的開啟動作。不論在家或是外出，若住家外面有任何不尋常的動靜，動作感應偵測器會立即觸發警訊，在電視螢幕上直接跳出警告訊息，打造更加安全、令人安心的住家環境。SmartThings應用程式的Cinema Mood功能，還能讓消費者輕鬆打造完美的家庭劇院環境。透過這項功能，消費者能自動調整每一個環節，從氣氛燈光到環繞音響，立即享有最佳的電影觀賞體驗。,,,,,,,,,,,,,,,,,,,,,,,,
212,0,美中部大洪水 密州伊州水位臨歷史紀錄,美國密蘇里州因雨河水暴漲的河流，今天水位繼續上漲，洪災範圍廣大，數千民眾被迫疏散，自週末以來至少13人喪命，主要跨州公路已部分關閉，許多建築物恐有遭洪水沖垮之虞。路透社報導，巨大的冬季風暴系統帶來連日豪雨，引發20年來最嚴重的洪災。密蘇里州長尼克森（JayNixon）昨天在記者會說：「顯然密蘇里正處於非常具有歷史意義及危險的洪水事件。」美國國家氣象局表示，密蘇里州和伊利諾州多條主要河流和支流，水位都將達到歷史紀錄水準，一些河流水位會繼續上升到2016年1月2日。密西西比河和密蘇里河流匯流處，西奧爾頓鎮（West Alton）和阿諾德鎮（Arnold）居民昨天接到撤離通知。美國有線電視新聞網（CNN）報導，根據國家氣象局，全國有1700萬人居住在有洪水警報的區域。美國中部有約400條河流水位已超過洪水標準，約45條河流顯示有大洪水。過去一周風暴在美國奪走約49人性命，密蘇里13人、達拉斯地區11人、伊利諾南部5人、奧克拉荷馬州5人，喬治亞州則至少有1人。,,,,,,,,,,,,,,,,,,,,,,,,
213,2,教育政策 宋楚瑜主張凍漲公立大學學費,"第2場總統候選人電視政見發表會在今天晚間8時在華視舉行，中國國民黨、民主進步黨、親民黨3組候選人馬迄今已進行1場總統候選人電視政見發表會、1場副總統候選人辯論會，以及1場總統候選人辯論會。宋楚瑜在第二輪發言時闡述教育政策，他主張加強偏遠地區的教育，並區隔高職和高中，他會參考德國經驗把技職教育做好，讓學生畢業後就可以找到工作；他也主張活化和鬆綁大學法，和國外大學進行分校合作和英語教學，活化辦不下去的學校。他說，執政之後第一件事就處理學貸問題，現在整個學貸有新台幣260多億元，利息2到3億元，「中央可以讓台北辦花博和世界大學運動會，動輒撥100到200億元，為什麼不能把學貸260億元好好解決？」政府每年編10億元預算做沒用廣告、打公關，但花2到3億元就可以解決長遠問題。宋楚瑜說，學貸來自高學費，他反對高學費政策，若當選將凍漲公立大學學費，並解決大學生住宿問題，大都市如台北、台中、高雄，他主張把公有土地拿出來興建學生學園，配合週邊相關生活機能，讓學生有好的住宿環境。對學生畢業之後的租屋問題，宋楚瑜提出兩桶金計畫，第一桶金是以當地75%以下的租屋價格租給年輕人，離開時還年輕人一部分錢；第二桶金是勞退基金撥給年輕人10年勞退基金，省下的錢讓年輕人可以去買房子。他並主張規劃新興產業地區蓋社會住宅，把閒置蚊子館讓年輕人成立工作室，不收租金只收水電管理費，還有網路行銷輔導機制，讓年輕人好好創業，成為產業工業區的前置站。<script>var channelId=1; var actArea=""poll_at_story_0_v88"";var actCode=""v88"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,
214,2,慰安婦問題 朱蔡宋支持要日賠償,"中國國民黨總統候選人朱立倫、民主進步黨總統候選人蔡英文、親民黨總統候選人宋楚瑜今天認為慰安婦是歷史悲劇，日本政府應該賠償。日本與韓國就「慰安婦」問題達成日方道歉並出資救助的共識，在今晚中央選舉委員會舉辦的第2場總統選舉電視政見發表會，成為3位總統候選人關心議題。朱立倫在第一輪發言時首先表示，希望蔡英文與宋楚瑜一起超越藍綠，共同強烈要求日本對台灣慰安婦與家屬道歉、賠償，比照南韓。朱立倫說，這是重要嚴肅的議題，這段悲慘歷史不但要正視，更要為本人、家屬爭取人權、公道，「這是我們應該要做到的」，不管跟日本關係如何，這是最重視的人權問題、歷史真相，否則這些人「生不得安撫，死不得安息」。接著發言的宋楚瑜說，日本在二次世界大戰期間對中國人民造成許多暴行，應該道歉，對慰安婦應該給予賠償，重要的是要有技巧與方法；日本是法治國家，透過司法向日本請求賠償是未來需要做的。宋楚瑜說，為何政府這麼多年沒有處理這些問題，韓國政府做了，「我們跟在後面」，不覺得慚愧嗎？蔡英文在第3輪發言表示，慰安婦問題是歷史悲劇，她支持要求政府應拿出行動替上個世代的長輩求公平，讓所受委屈與傷痕能撫平並獲得賠償，這是朱立倫應該告訴國民黨執政的政府應該馬上做的。<script>var channelId=1; var actArea=""poll_at_story_0_v88"";var actCode=""v88"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,
215,0,女飛賊失風被逮 警民合作逮人,新北市一名38歲吳姓女子，昨天早上10時許至新莊區四維路一家水果行竊取民眾包包，得手後欲騎乘機車逃離，以為對方沒有發現便在100公尺外的巷內清點得手物品；但卻被52歲的蔡姓女被害人察覺，蔡邊喊「有小偷！」邊追吳，所幸吳被及時趕到的警員與一旁熱心的民眾攔下合力制服。警方說明，吳姓女子無業，沒錢就鎖定中年婦人行竊，警方從她身上還搜出海洛因、一粒眠等毒品，吳女年初還因強盜、偽造文書等罪嫌遭通緝，詢後依《毒品危害防制條例》、強盜罪、強盜通緝及偽造文書通緝移送法辦。,,,,,,,,,,,,,,,,,,,,,,,,
216,2,台星科與星科金 簽訂五年技術合作合約,"台星科（3265）與新加坡星科金朋（TATS ChipPAC）切割改名後，今日公告已與星科金朋簽訂五年技術服務合約，且每年保證一定採購金額，合約到109年8月4日截止。台星科表示，這項合約是因應星科金朋併入江蘇長電後，為維持雙方穩定合作關，於今年8月正式生效，台星科在這五年間仍提供一定金額的晶圓封裝和測試服務。儘管台星科切割後可走自以的路，自行開拓客戶，但有星科金朋五年保證訂單，將可讓台星科業務穩定。在雙方約定的合約中，台星科將提供星科金朋下單量最低產能，但若下單量超過最大產能，台星科將無義務提供。但星科金朋若未達最低採購量，可行使遞延最低採購量5%到次年，但不得於次年度再遞延。星科金朋向台星科五年保證採購金額依序是第1年9,500萬美元；第2年8,080萬美元；第3年7,510萬美元；第4年6,320萬美元；第5年5,140萬美元。台星科自8月到9月30日止，已提供星科金朋526.5萬美元，達成率僅5.5%。台星科今日收盤價20.5元，上漲0.25元。",,,,,,,,,,,,,,,,,,,,,,,,
217,2,介面：與大陸湖南廠員工協商獲良性回應,"<!--【經濟日報記者蕭君暉／30日電】-->外界傳出介面湖南廠無預警停工，上千人圍廠抗爭，介面今天表示，「千人圍廠抗爭」並非事實，由於第4季為產業淡季，湖南廠的訂單需求已全轉往台灣廠生產，目前與湖南廠員工代表討論後已獲得良性回應。公司面臨轉型，未來傾向處分湖南廠，湖南廠廠休對業務面並無任何影響。介面今天傍晚召開重大訊息記者會，發言人許暉東表示，因湖南廠與中國銀行之額度續約協商尚在處理中（截至12月30日止借款餘額為1,261萬美元），導致延遲支付湖南廠員工薪資，公司已派代表與員工代表溝通，並承諾保障員工之權益，且已取得員工代表之良性回應，報載「千人圍廠抗爭」並非事實。許暉東指出，介面已轉型生產金屬網格（Metal Mesh）觸控面板新技術，與工業電腦產品為主，未來傾向處分湖南廠，以減輕負擔。介面截至11月止，自結累積虧損為14.38億元，每股淨損10.22元。由於第4季為產業淡季，因此把訂單需求完全調整至台灣生產，該公司強調，湖南廠廠休對業務面並無任何影響。",,,,,,,,,,,,,,,,,,,,,,,,
218,1,蕭敬騰沒談心伴 笑唱寂寞難耐,金曲歌王蕭敬騰今天說，沒談心伴侶；被問到寂寞的時候，開玩笑回「寂寞的時候就難耐啊」，難耐的時候就唱「寂寞難耐」。蕭敬騰31日發行新專輯「Reminiscence」，將喜愛的10首經典華語歌曲，以大型編制重新編曲製作，並使用「同步錄音」One Take技術。今天舉辦發片記者會，坐在人力車登場，揮毫寫「傳承」時，一直嚷嚷都在家裡寫，毛筆也不是他的，手很僵硬不停甩手，還搞笑用嘴含筆。要求試寫一張，看到成品不錯，蕭敬騰就沒重寫，將「傳承」送給華納音樂，華納音樂回贈「捏麵人樂團」，希望熱心公益的蕭敬騰繼續傳承經典及藝術。蕭敬騰宣布明年1月30日舉辦新歌演唱會，但地點還沒確定，希望是在戶外。談到新專輯獲好評，蕭敬騰說，很開心，在音樂上花很多心思，不論是精神還是金錢，希望可得到大家支持，告訴他決定是對的，未來會繼續努力。被問到有沒有談心伴侶？蕭敬騰回「No」，自認生活簡單，不工作就是打籃球，沒打球就在家休息，至於寂寞的時候，他開玩笑說「寂寞的時候就難耐啊」；難耐怎麼辦？笑回就唱「寂寞難耐」。與歌手李玟（Coco）合唱「臥虎藏龍2」主題曲，被問到合作感想？蕭敬騰表示，很快樂，作品非常美、有畫面，期待看到電影與音樂結合的成果。至於是否續約華納音樂？蕭敬騰說，「我是個念舊的人」；華納音樂大中華區總裁陳澤杉表示，雙方合約談得差不多，與蕭敬騰經紀公司喜鵲娛樂策略聯盟，未來兩公司會合作。,,,,,,,,,,,,,,,,,,,,,,,,
219,2,美豬議題 蔡英文：維護健康不退讓,"政見會上，美豬議題交鋒。國民黨總統候選人朱立倫說，豬農抗議民進黨有意開放，對此蔡英文回應，業者的抗議不是針對民進黨，而是對三個候選人表達不安。朱立倫說要參考國際標準和其他國家做法，為何現在又抽腳？還貼她標籤說她要開放進口？蔡英文說，台灣要加入TPP，美豬議題是很嚴峻的挑戰，處理不容易，不需要欺騙人。不論要不要加入TPP，政府都要做好食安管理，讓人民安心，此外，也要讓台灣產品有競爭力。這兩件事情不需要加入TPP，政府本來就要做。另外對於慰安婦議題，蔡英文指出，這是一個歷史悲劇，她非常支持、要求政府拿出行動，替上一個世代的長輩求一個公平，讓過去所受的委屈、心靈傷痕得以撫平。<script>var channelId=1; var actArea=""poll_at_story_0_v88"";var actCode=""v88"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,
220,2,慰安婦求償 蔡英文：政府應馬上做,"中央選舉委員會主辦第2場總統選舉電視政見發表會今晚8時舉行，這是民進黨總統候選人蔡英文、國民黨總統候選人朱立倫與親民黨總統候選人宋楚瑜第3度交手。<script>var channelId=1; var actArea=""poll_at_story_0_v88"";var actCode=""v88"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,
221,1,哈佛研究：男性每日高潮 降罹攝護腺癌風險,英國媒體引述報導，許多男性都有攝護腺問題，攝護腺癌也是英國發生率最高的癌症之一。研究指出，每個月透過性行為或自慰方式射精超過21次的男性，罹患攝護腺癌的機率降 22%。哈佛大學醫學院教授賴德（Jennifer Rider）指出，這項研究結果令人鼓舞也值得注意，特別是研究過程中沒有需要改變的危險因子。根據英國慈善單位「癌症研究」（Cancer Research）的報告，國內約有4萬多名男性患有攝護腺癌，其中1/3是75歲以上的老人。,,,,,,,,,,,,,,,,,,,,,,,,
222,0,怪手翻落山坑 台南大內勇警消垂索救人,羅姓挖土機司機今天下午在台南市大內區作業時，疑操作不當，和挖土機翻落約4公尺深野溪，羅某受傷哀嚎，經消防人員以垂降方式救援脫困送醫，幸無生命危險。台南市消防局下午4點多據報，有大型挖土機在大內區鳴頭一號橋附近翻落，疑有人受困，緊急派出6名人力馳往，發現羅姓男子竟被摔落駕駛座地上，狀似痛苦。救護人員以拋繩垂降方式到挖土機翻落處，將羅某抬上長背板固定再將羅拉到橋邊後送醫，初步檢驗羅男手、腳多處疑似骨折，正住院治療中。【中央社／台南30日電】台南市一名羅姓男子今天下午疑似操作挖土機不慎，與挖土機一起翻落到一旁約4公尺深的溪谷中，受傷無法行動。消防人員以垂降方式救援，將羅男救起送醫。消防人員指出，今天下午4時許獲報，有1輛大型挖土機在大內區社里鳴頭一號橋附近翻落溪谷。消防人員趕到現場時，發現駕駛挖土機的羅姓男子被強大撞擊力甩出駕駛座，躺在一旁的地上。6名警義消人員隨後以拋繩垂降方式到挖土機翻落處，將羅男抬上長背板固定後，再以繩索合力將傷者拉到橋邊，由救護車送醫救治。消防人員初步檢傷，發現羅男手、腳多處疑似骨折，經醫院救治後沒有生命危險。挖土機則有待調派重機具前往協助處理。,,,,,,,,,,,,,,,,,,,,,,,,
223,2,故宮南院倉促開館 故宮：非事實,國立故宮博物院今天表示，故宮南院28日開館，是在民國99年行政院核定「故宮南院籌建計畫第二次修正」時決定，所謂「政治考量，倉卒開館」的說法絕非事實。故宮南院歷經15年時間，終於在28日開館試營運，不過也伴隨著許多批評聲浪，外界認為故宮是因為「政治考量，倉卒開館」，故宮今天澄清，故宮南院在今年底開館，是99年行政院核定「故宮南院籌建計畫第二次修正」時決定的，此說法絕非事實。故宮表示，依原定計畫期程，在行政團隊，營建單位及本院所有同仁通力合作下，積極任事，完成今年開館的任務，故宮未逾時、未增加預算，應當予以肯定，才符合社會正義。另外有關北京故宮出版社使用故宮圖像，故宮表示，博物館策劃展覽或出版圖錄時，為求內容完整豐富，多有使用館外文物圖檔之情形，以故宮近來的出版品為例，「神筆丹青－郎世寧來華三百年特展」圖錄第40頁「八駿圖」等15張、南部院區特展圖錄「芳茗遠播-亞洲茶文化」圖錄第89頁「粉地五彩八吉祥蓋碗」圖樣等16張等，圖檔都是北京故宮博物院提供故宮免費出版使用。故宮表示，基於博物館平等互惠原則，將繼續與北京故宮協商，若無具體回應，將循司法途徑處理。,,,,,,,,,,,,,,,,,,,,,,,,
224,1,毛揆：藝文村進駐 空總成亮點,行政院長毛治國今天表示，藝術與文化是空總創新基地最後一塊拼圖，將使空總成為亮點。毛治國出席國家文化藝術基金會「2016我們藝起飛@TAF空總創新基地」啟動儀式時表示，空總土地該如何運用，曾有很多討論，對行政院而言，決策是一種掙扎。他表示，台灣在各種角度都面臨轉捩點，想改變世界的人很多，若將想改變世界的人聚集在一起，未來的世界將有新的樣貌，因此他力排眾議，讓空總稍做整修後全區保留，希望讓有原創思想、正向思維的各世代人聚集在這塊場域，相互刺激發想，創造與眾不同（makedifference）。毛治國指出，空總往後的開發，保留給以後的世代決定，這塊基地更重要的用途是台灣創意與創新的基地，目前已有科技村、社創村、創客村，最後一塊拼圖是藝術與文化。他表示，有人說，經濟可使國家壯大，但只有文化可讓國家變得偉大；經濟產業可以造就寶石，但只有文化能讓寶石綻放光芒。缺少文化這塊拼圖，空總無法發亮；有了文化，預期空總將來可成為亮點。毛治國表示，希望空總是一個永遠保持開放的場域，包括思維與行為，且各種討論都具有原創性。討論的過程，不是只有批評和抱怨，要用正向的態度來面對，並且運用科技、社會、文化與藝術等方法解決問題。毛治國強調，希望不同背景的人，都能在空總相互碰撞、激盪出火花，發揮化學作用，相信最後凝聚出來的成果，將有助於產生華人優質生活的元素，且這些優質元素，最終可讓全人類共享。,,,,,,,,,,,,,,,,,,,,,,,,
225,0,彰化立委╱溫國銘上演行動劇 反對勞保費上調,彰化縣立委候選人溫國銘今天穿上勞工隊長服裝，手拿盾牌，他在彰化火車站街頭演出行動劇，他表示，當選立法委員後，將強力反對勞保費率上限調高至18％，若政府調高勞保費率，對於老百姓的生活影響重大，不僅一般勞工受影響，連受聘的醫師、律師、會計師都會遭受衝擊。,,,,,,,,,,,,,,,,,,,,,,,,
226,1,嘉鳳獅子會公園發麻油雞 溫暖街友心,近來日夜溫差大，嘉鳳獅子會透過議員張秀華牽線，今晚特別準備熱騰騰的麻油雞湯、炒米粉及相關禦寒物資，包括暖暖包、禦寒外套等，會同人安基金會嘉義平安站，在嘉市文化公園發放，並夜訪街頭，街友感激身心都很溫暖。嘉鳳獅子會獅姊們分工合作，今晚7時起在文化公園，有人負責舀一碗碗的麻油雞湯，有的則忙著發放物資。會長黎澤花表示，趕在寒流來臨之前送暖，讓街友感受各界的愛心力量。議員張秀華也說「施比受更有福」，希望讓社會關心邊緣人士，避免流浪人凍死街頭的慘況發生。人安基金會表示，各地平安站將啟動防寒關懷機制，加強夜訪，發放睡袋、保暖衣物及暖食；若低溫達15度以下，開放年老體弱街友臨時夜宿，避免憾事發生。,,,,,,,,,,,,,,,,,,,,,,,,
227,1,育達創辦人王廣亞辭世 享壽95歲,育達科技大學今天證實，育達教育文化事業機構創辦人兼總裁王廣亞，昨天凌晨於台北萬芳醫院辭世，享壽95歲。王廣亞是河南省鞏義市人，畢業於日本亞細亞大學經濟系，先後獲美國加州聯合大學榮譽教育博士及韓國清州大學名譽經營學博士。1947年來台，曾任職審計部，1949年創辦育達商業補習學校，全心投身教育事業。王廣亞投入教育文化事業達60餘載，教育體系涵蓋幼兒園、小學、高中職到大學，體系內10所學校遍及台灣的台北、桃園、苗栗，更廣及大陸河南省、北京市、內蒙古與泰國清邁等地，享有「辦學達人」美譽。育達科大指出，目前在海峽兩岸育達體系就讀的學生人數逾6萬人，台灣4所育達體系學校畢業校友更已達30萬人，是台灣經濟發展過程中不可忽視的一股力量，「他在台灣教育發展史上更佔有一席之地」。育達科大公共事務中心主任陳進喜表示，創辦人王廣亞生前身體硬朗，儘管已9旬高齡仍行動自如，還經常親自往返兩岸，到體系內各學校視導業務，11月間位於苗栗造橋的育達科技大學校慶，他也出席致詞勉勵學子，學校同仁都佩服他對辦學的毅力。員工透露，高齡95歲的王廣亞前不久感冒住院，不料29日上午6時6分於台北萬芳醫院與世長辭。育達科大表示，育達教育事業體系所有學校將以承先啟後精神，持續落實王廣亞的辦學理念，提昇辦學品質，繼續為台灣技職教育奉獻心力。,,,,,,,,,,,,,,,,,,,,,,,,
