60,1,談女友 張孝全：結婚為前提交往,張孝全近日在IG公開與27歲女友Vicky慶生合照，女方因手上戴著大鑽戒，被認為婚事不遠，加上前陣子又被周刊直擊帶著女友到婦產科，引發外界關注。根據蘋果日報報導，他在被問到戀情進度時表示，「我們現在真的很好，確實是以結婚前提在交往，但太多猜測都不是真的，我們沒有登記結婚，看醫生也只是她不舒服，完全不是什麼產檢，有些私人事情，我們也不想交代太細節，謝謝大家關心，但真的希望不要過度的猜測，給我們一點空間。」據報導，張孝全友人透露，Vicky因個性開朗討喜，與張的悶葫蘆性格互補，進展神速，張的朋友都很喜歡Vicky自然大方的個性，但因兩人都信基督教，儘管可能想過結婚，但要先有後婚應不太可能。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,全國首創雙排滾筒式招手站牌 新北亮相,擺脫公車站牌既有的制式化造型，新北市交通局與新北市公車公會推出了「招手站牌」，增添趣味活潑還利用2排式滾筒整併站桿省空間外，更方更公車族查看站牌路線是一目了然。交通局表示，新式「招手站牌」將於板橋文化路、民生路、中和中山路、新莊中正路、泰山明志路、五股成泰路等人行空間較窄的公車停靠區試辦，明年中前可望更新約190支站牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,狗狗也會罹患口腔癌？原來是因為…,狗狗不吃檳榔，也會罹患口腔癌？新北市動保處月前收容一隻吉娃娃，經獸醫師檢查發現牠左下頷有一明顯疑似腫瘤的團塊，嚴重影響咬合及進食，獸醫為牠進行外科切除治療，順利摘除腫瘤。獸醫師謝侑達表示，其實人和狗發生口腔腫瘤的原因相似，口腔內有受到長期慢性的刺激、某部份基因不健全、牙齒齲蝕破裂未修補等都可能造成口腔腫瘤。而狗的口腔惡性腫瘤佔所有腫瘤的6%，常見包括黑色素瘤、鱗狀上皮惡性瘤、惡性纖維肉瘤及惡性骨肉瘤，惡性纖維肉瘤常見於大型犬、公犬及老犬，常常會局部侵犯附近的骨組織，轉移並不常見但復發率很高，因此往往以切除手術治療。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2,郭書瑤男友金陽吸大麻認罪 緩起訴2年,藝人郭書瑤（瑤瑤）男友金陽，今年10月6日晚間，駕車遇警臨檢被查獲涉兼吸食大麻，經採尿鑑驗後，驗出大麻呈陽性反應，由於金陽在檢方偵查時認罪，台北地檢署上午偵結，考慮金陽為初犯，且仍在求學中，因此給他緩起訴2年，緩起訴的條件是，要求金陽到台北市聯合醫院松德院區自費戒癮治療1年，並提供義務勞務40小時。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,槽化車疑剎車失靈 翻覆台9線南迴段,今天上午，一輛滿載著水泥緩凝劑的槽化車，自桃園出發準備至南迴公路遂道工程安朔村北洞口卸貨，卻意外在台9線450.1公里處疑因剎車失靈，翻覆在北上車道，幸駕駛人受輕微擦傷，未釀成重大事故。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,終止細胞自噬 中研院找到關鍵因子,細胞自噬是細胞內「資源回收」機制，但若過度或不足，會造成肌肉萎縮病變、神經退化性疾病。中研院生物化學研究所特聘研究員陳瑞華團隊歷時4年多，成功發現對終止細胞自噬過程扮演重要角色的KLHL20蛋白，有助釐清相關疾病病因。研究今年12月登上國際專業期刊「分子細胞」（Molecular Cell）。陳瑞華解釋，細胞自噬是細胞內的「資源回收系統」之一，當細胞受到壓力時，會藉由自噬清除細胞內受損胞器、入侵細菌病毒等有害物質，自噬若過度或不足都會造成疾病，因此細胞自噬的發生、終止都應受監控，但目前對終止的分子機制所知甚少。團隊發現，KLHL20蛋白參與組成的「泛素轉接&,37238」，可促進數個自噬起始因子「降解」，繼而引發骨牌效應造成其他重要自噬蛋白降解、終止細胞自噬過程。研究並透過剔除糖尿病小鼠的KLHL20，發現缺少KLHL20會加重肌萎縮，證實KLHL20對終止細胞自噬扮演關鍵角色。陳瑞華說，現行已知癌症、糖尿病等產生的肌萎縮病變都與細胞自噬過度有關，細胞自噬若不足、細胞內有害物質不斷堆積，則會導致阿茲海默症、小腦萎縮症等神經退化性疾病，未來可進一步針對研究強化或抑制KLHL20的機制，有助疾病控制，也能進一步針對抑制KLHL20開發小分子藥物。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,2016台中旅展周五開幕 主打年前遊程,2016台中國際觀光旅展2016年1月1日起將一連四天在西屯區台中世貿開展，有70家150個攤位參展，主辦單位主打過年前優惠檔期，國外旅遊下殺一到兩萬元，只要身穿國旗圖騰或服飾，就可免費入場參觀。主辦單位表示，本次檔期主打明年過年前淡季遊程，以及過年期間套裝旅遊，有旅行社業者推2月6日春節連休韓國冰釣四天14500元，2月11日大年初四張家界8天25800元，下殺折扣三到八折不等。國內旅遊部分主打泡湯與飯店住宿券，最低都可下殺三折，建議民眾一定要先預訂熱門日期，避免發生訂不到房的窘境，展覽期間1月1日當天開幕前500名入場可獲福袋抽機票，身穿國旗圖案衣服或服飾，就可免費入場參觀。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2,陸：九二共識核心意涵大陸台灣同屬一中,中國大陸國台辦發言人馬曉光今天說，九二共識「核心意涵是大陸和台灣同屬一個中國，兩岸不是國與國關係，從而明確界定了兩岸關係的根本性質」。他說，九二共識的達成經過兩岸雙方授權，無論是會談過程，還是共識內涵，都十分清楚，有完整的歷史紀錄，是不容置疑的。大陸國務院台灣事務辦公室上午舉行例行記者會，陸媒提問民進黨總統候選人蔡英文在政見會、辯論會對九二共識提出說法。馬曉光表示，維護兩岸關係和平發展，關鍵是要承認九二共識歷史事實，認同核心意涵。馬曉光說，九二共識不僅是兩岸協商談判的共同政治基礎，2008年以來，更成為兩岸關係和平發展的共同政治基礎。他說，正是因為有了這個基礎，兩岸關係和平發展才能取得一系列重要成果，台海地區才能保持祥和穩定，兩岸民眾才能共享和平紅利，兩岸關係才能不斷改善和發展，為兩岸民眾帶來實實在在的利益。馬曉光表示，「當前，維護兩岸關係和平發展，關鍵是要承認九二共識的歷史事實，認同其核心意涵。若失去九二共識這個政治基礎作為『定海神針』，兩岸制度化聯繫溝通機制必然會受影響，甚至坍塌，兩岸關係和平發展之舟就會遭遇驚濤駭浪，甚至徹底傾覆。」他說，1992年海峽交流基金會與大陸海峽兩岸關係協會授權在兩岸事務性商談中表述堅持一個中國原則事宜進行協商。經過當年10月香港會談及其後一系列函電往來，達成了各自以口頭方式表述「海峽兩岸均堅持一個中國原則」的共識，後來被概括為九二共識。有關九二共識，行政院大陸委員會多次重申，內容是「海峽兩岸均堅持『一個中國』原則，其涵義可以口頭聲明方式各自表達」，這就是「一中各表」的「九二共識」。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,中研院找到關鍵蛋白 助釐清癌症肌萎病因,中研院發現關鍵蛋白，在終止細胞自噬過程扮演重要角色，有助於釐清癌症、肌肉萎縮等細胞自噬失調相關疾病病因。細胞自噬是細胞的資源回收機制，若無法停止細胞自噬，將導致細胞死亡及肌肉萎縮。中研院生物化學研究所特聘研究員陳瑞華領導的團隊，發現「KLH20」蛋白在終止細胞自噬過程中扮演舉足輕重的角色，並於實驗鼠模式證實，有助於釐清與細胞自噬失調相關疾病的病因，如癌症、神經退化性疾病、肌肉萎縮病變等，研究刊登在國際期刊「分子細胞（Molecular Cell）」。研究團隊表示，細胞自噬是細胞的主要資源回收機制，當細胞受到壓力時，會將自身構造藉由溶（酉每）體機制來產生自噬的過程，清除細胞內有害物質（如受損胞器或入侵的細菌病毒等），細胞自噬作用有助於細胞產物在合成、降解、再利用等過程之間維持一種平衡狀態，但學界過去研究多聚焦細胞自噬的發生，對其終止分子機制知道不多。研究團隊發現，自噬作用發生後，一種名為KLHL20蛋白所參與組成的「泛素轉接（酉每）」，可將數個自噬起始因子等，進行泛素化而促進其降解，這些因子的降解又可引發骨牌效應，造成其他重要自噬蛋白的降解，進而終止細胞自噬過程。團隊透過細胞模式及小鼠模型證實，若無法及時停止細胞自噬過程，最終將因細胞產物過度消耗，造成細胞與組織內部呈失衡狀態，而走向細胞死亡及肌肉萎縮，也證實細胞自噬的終止，對維持正常生理功能及組織衡定的重要性，這項發現將有助於釐清與細胞自噬失調相關疾病的病因。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2,偷愛進行式？言承旭深夜入林心如家,即將邁入40歲的林心如，感情生活始終空白，根據壹週刊報導，近日她與言承旭同時現身朋友聚會，同場還有藍心湄、陳美鳳等人，兩人卻是其中互動最熱烈的一對，不僅窩在一角越來越起勁，還不時有親暱互靠的肢體接觸，完全把其他賓客當空氣。凌晨1時散會後，兩人一同攔計程車離去，本以為兩人只是順路共乘，不料林心如下車後，言承旭竟跟在後頭，一起進入林家，也讓名字不曾連在一起的兩人，關係備受猜疑。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,跨年越夜越冷 禦寒小物不可少,2016跨年節目準備好了嗎？101、美麗華除了煙火外，還有演唱會，不過，氣象局預估跨年天氣下探16度，越夜越冷，民眾最好準備手套、圍巾等禦寒小物，才能溫暖跨年。每到年末，大家都會開始規劃跨年活動，不管是看煙火、欣賞演唱會、或是與三五好友、家人待在家裡吃東西，倒數計時都是美滿行程，但受東北季風影響，跨年氣溫下探16度，且越夜越寒冷，事前可要做好準備，才不會新年就感冒傷風，影響心情。史上最長的台北101跨年煙火，為突破以往表現形式，特別在每一斗的壁面架設發射台，密度更高，可以立體展現台灣自然生態的花朵、飛鳥、樹木、水中生物等圖形，也是史上最多，只要天公作美，四面都可看得清楚。統一阪急台北店跨年期間推出各種禦寒小物，包括a+ Design Store星星毛帽及娃娃兵可愛圍巾、AURORA日本進口蝴蝶結手套、FET超熱感磨毛發熱衣等，保暖功能外，時尚的造型也吸引消費者買單。為博得好兆頭，即日起至12月31日持Dream Card會員卡消費滿新台幣2016元就有機會抽中限明年元月使用、每張價值150元的7張早餐券，可享用添好運、星巴克等5家店的早餐。不想到台北101、市政府人擠人，也可以選擇到大直美麗華跨年，美麗華將施放300秒不間斷的迷幻煙火秀，呈現立體愛心、皇冠和天使之翼等各式花樣，營造幸福滿滿的瞬間。同時，12月31日晚上8時起，美麗華還將在1F水舞廣場邀請潘裕文、曾靜玟、謝沛恩、閻奕格、ECHO李昶俊、林明禎、陳傑瑞等藝人接力演出，並提供免費大頭貼機及深夜美食專區，有TGI FRIDAYS、金色三麥餐廳、大樹下黑輪兄及日出茶太，就算是寒冷的跨年夜，也可以暖身、暖心。喜迎跨年行頭也不能少，太平洋SOGO百貨台北店三館聯合推出Party Queen及Mr. Charming系列商品，再搭配優惠活動，跨年要變型男靚女不用花大錢。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,美刺殺華裔女性凶嫌 紐約圖書館落網,美國紐約官員今天表示，1名精神病患遭控砍死1名28歲女性後棄屍公園，兩個多月後在皇后區（Queens）圖書館分部落網。「紐約每日新聞」（NY Daily News）報導，25歲、來自布魯克林的蘇柏斯（Christopher Sobers）遭控殺害華裔的金德（Qing Qing Kiemde），並偷走她的手機。今年10月10日，1名遊民在法拉盛（Flushing）的凱辛納走廊公園（Kissena Corridor Park）礫石路上發現屍體。官員表示，金德的頸部血管被切斷、胸口與胃部遭刺至少6刀。警方說傷口之深讓臟器都外露。警方消息人士透露，蘇柏斯和金德是朋友。根據警方消息人士與法庭文件，警方初步懷疑加害者是金德的前夫，但後來因為受害者的手機失竊而連結到蘇柏斯。在搜捕蘇柏斯幾週後，警方昨天在皇后區傑克森高地圖書館分部（Jackson Heights Branch library）循線逮到蘇柏斯，過程中沒有其他突發事件。當警方訊問他時，他對案情沒有多加透露，僅要求律師。但今天面臨謀殺與強盜罪名指控時，卻大談他的精神狀況，他在律師要他閉嘴之前說：「我有精神分裂症和躁鬱症。」住在布魯克林區福來布許（Flatbush）的蘇柏斯過去曾遭逮捕14次，罪名包括性侵、強盜與持有武器。警方消息人士說，大多數案件不對外透露。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2,景氣依舊疲弱11月製造業亮藍燈,台灣經濟研究院今天公布11月製造業景氣概況，由於相關數據衰退趨勢未改善，製造業景氣燈號依舊維持代表「景氣衰退」的藍燈，但因為進口及生產指數衰退幅度縮減，製造業景氣信號值較10月增加0.22分，成為10.35分。台經院表示，製造業景氣信號構成項目中，有二項分數上升，分別是原物料投入面和需求面，三項分數下降的是售價、經營環境面及成本面。就產業別來看，紡織業由於訂單維持一定水準，且部分產品報價調漲，有利營運表現，亮出代表「持平」的綠燈。機械設備因中國大陸和東協市場需求不振，景氣亮出代表「低迷」黃藍燈。11月國內汽車銷售量較去年同月減少接二成，但美國車市銷售動能強，中國大陸又有小排量汽車購置稅減半政策，讓整體汽車及其零組件業景氣燈號維持黃藍燈。油價持續滑落拖累石化原料走跌，整體石化橡膠產業仍處於衰退藍燈；手持裝置產品需求減緩，資通信產品外銷訂單成長趨緩，讓電子零組件業和電腦、電子產品及光學製品業也都出現藍燈。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,俄因應經濟危機 擬修太空計畫砍經費,「消息報」報導說俄羅斯可能準備大砍數十億美元太空經費，範圍涵蓋充滿雄心的月球探測計畫後，俄羅斯聯邦太空總署今天表示，俄國準備調整太空計畫。俄羅斯聯邦太空總署（Roscosmos）在致路透社的書面聲明中說，數個俄國政府部門參與調整時至2025年的太空計畫。俄羅斯聯邦太空總署沒有透露細節，但這項聲明和「消息報」（Izvestia）的報導，顯示俄國著名太空計畫，可能也淪為政府因為不景氣減支的犧牲品。受到低油價、西方國家制裁和盧布貶值影響，俄國政府正在縮減支出計畫，範圍從衛生部門到福利支出不等。具權威性的「消息報」報導刊登號稱是俄羅斯聯邦太空總署呈交政府的提議草案相關細節，顯示將大砍探月計畫經費。俄國副總理羅戈辛（Dmitry Rogozin）去年4月曾宣布，莫斯科當局計劃在月球打造1座大型基地，作為尋求科學突破的平台。消息報報導，俄羅斯聯邦太空總署提議將載人登月部分的經費削減885億盧布（12.2億美元）到3296.7億盧布，但表示建造1艘登月太空船的經費不會受到太大影響。俄羅斯聯邦太空總署在聲明中婉拒對這些數字置評，表示調整後的計畫仍是範圍廣泛。總署也不願透露俄國的月球基地計畫是否仍存在，僅表示2029年前不會執行首趟載人奔月任務。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,印尼官媒引毛揆專文 促挺台入TPP,印尼國家通訊社安塔拉通訊社近日引用行政院長毛治國專文報導，台灣一直扮演著亞太供應鏈不可或缺的關鍵角色，呼籲印尼支持台灣加入跨太平洋夥伴協定（TPP）。安塔拉通訊社25日刊登標題為「印尼、台灣可從TPP中獲益」報導指出，如果台灣、印尼共同加入TPP，雙方可互蒙其利。報導引用毛治國專文指出，由於台灣中小企業發展經驗豐富，印尼可藉產業交流，提升印尼技術與產能。台灣與印尼一向為重要貿易夥伴。毛治國表示，至2014年為止，台灣對印尼投資額已達170億美元，共創造超過100萬個工作機會，是印尼第10大外資國。他強調，如果印尼及台灣都加入TPP，印尼企業進口成本將降低，台灣也是一樣。報導指出，台灣一直扮演著亞太供應鏈不可或缺的關鍵角色，透過亞太經濟合作會議（APEC）平台，與其他會員國參與推動亞太地區建設發展，成果有目共睹。安塔拉指出，作為世界第27大經濟體，台灣與TPP會員國貿易總額達2000億美元。此外，台灣在產業技術與海外投資皆扮演重要角色，與主要國際品牌建立長期策略聯盟，並與TPP成員國密切合作。報導指出，TPP成員國是台灣對外直接投資重要對象，而台灣每年近3000億美元的進口市場也是TPP各國出口目標。台灣與印尼都表達加入TPP意願，毛治國預祝印尼順利加入TPP，也呼籲印尼支持台灣加入TPP。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,祐寧采潔復合卡關 全因郎有情妹無意,郭采潔、楊祐寧的復合進度，是外界關注的焦點，根據壹週刊報導，兩人之所以復合卡關，似乎是因郎有情妹無意。據報導，兩人今年7月被直擊為「大尾鱸鰻2」連5次擁吻後，楊表示會私訊關心郭，在臉書為女方打歌。據了解，在拍攝現場時，工作人員雖不時會拱兩人一起吃便當。郭總是甜笑不答，楊雖急著挽回，卻也擔心女生反感，只能放慢腳步。檯面上與楊拍完親熱戲後，郭私下刻意避開有楊的場合，宣傳期也只限首映和豬哥亮節目才會一起出現，復合之路看來暫無望。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,中職／象犀猿暫無意願 張泰山職棒生涯恐告終,39歲的中華職棒球星張泰山婉拒統一獅球團安排轉任教練，球團也決定發出離隊同意書，使張泰山能向其他球隊探路，不過目前其他3隊暫時沒有網羅張泰山的計畫。中信兄弟領隊楊培宏說，明年有隊型考量，張泰山恐怕不符合；義大犀牛領隊王癸琳表示，張泰山不在球隊的補強計畫當中；Lamigo桃猿領隊劉玠廷表示，暫時沒有吸收張泰山的計畫。統一獅球團在29日對外表示，基於球隊戰力年輕化方針，希望協調張泰山轉任二軍打擊教練，借重他的豐富經驗與技術，培育年輕好手，但張泰山婉拒教練一職，堅持繼續球員身分，球團只能給予祝福。張泰山從1996年以19歲的年紀在味全龍隊展開職棒之路，職棒生涯20年歷經味全、興農、統一獅等隊，出賽1863場、敲出2134支安打、289支全壘打都是全聯盟第一人。張泰山近年以300轟為目標奮鬥，如今球員生涯可能告終，他凌晨在臉書發文表示，「心，意外的很平靜」，其實只想好好當球員，他的夢想是在球場上淚灑與球迷告別的退休儀式，讓年輕球員看到年紀大也還可以打出好成績創造更高的紀錄。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,中華民國護照免簽 便利國從158增至161,簽證便利國家再增加至161國家。外交部今天表示，智利共和國明年1月1日起給予國人免簽證待遇，烏茲別克共和國同意國人落地簽證，另外盧安達共和國列入電子簽證。外交部發布新聞稿指出，持用中華民國護照的國人赴世界各國及地區可享免簽證、落地簽證及電子簽證等簽證便利待遇數目再添3個，總數自原來的158個增至161個。外交部提醒，前往智利應持效期至少6個月以上的中華民國護照，可享有免簽證入境智利待遇（申請類別限「觀光簽證」，入境目的包括觀光、商務、探親及宗教等），每次停留最多90天，請務必備妥回程機票及旅遊計畫相關資料。另外，前往烏茲別克應持效期至少6個月以上的中華民國普通護照、回程（或下一段航程）機票、經烏國外交部核准的邀請函（可委請烏國旅行社代辦）及住宿旅館名稱、地址、電話等資料；於入境烏國首都塔什干（Tashkent）時，繳交簽證費（40至140美元不等，依停留時間而定），可獲發單次觀光落地簽證。外交部提醒，國人赴盧安達短期觀光或商務考察，可至該國移民總署電子簽證網頁申辦簽證同意函，以持憑登機並在抵達盧國時換發正式簽證入境。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,選前頒保台紀念章？國防部：核定就公布,馬總統昨日主動釋出將對民國38年後與中共作戰保衛台灣的參戰官兵，頒發「保衛台灣紀念章」，申請辦法會否在總統、立委大選前公布，甚至選前就會頒出？國防部上午低調稱尚無公布時間點，但也說一旦奉核定就會對外說明。馬總統昨日公開提及，經與國安會秘書長高華柱與國防部長高廣圻商議，保台紀念章發放「已近成熟」。但針對紀念章是否在選前公布，國防部發言人羅紹和上午強調，目前國防部已積極規劃相關的作法，但尚無公布的時間點，未來一旦奉核定，會立即對外說明。羅紹和表示，為表彰民國38年後，參與歷次台海戰役國軍官兵的犧牲奉獻、出生入死的愛國情操，國防部擬頒發「保衛台灣紀念章」，紀念章的樣式、申請程序及相關具體核頒作法，目前仍在規劃中，將於核定後對外公布說明。至於保衛台灣紀念章的發想，羅紹和說，是在今年頒發抗戰紀念章時，有受獎的「老前輩」親向總統建議。軍方表示，儘管年代久遠、參戰者散居海外與未健在官兵須由家屬代為申請等限制因素，抗戰勝利紀念章仍頒出約1萬3000餘枚；而民國38年後與共軍作戰的台海戰役，包括古寧頭戰役、823砲戰與92台海海戰等，參戰官兵健在者多，且多居住在台灣，預判申請人數應遠高於抗戰勝利紀念章。軍方說，按目前規劃，保衛台灣紀念章申請，將仍循抗戰勝利紀念章模式，由民國38年後參加台海戰役的官兵本人或家屬檢具相關佐證資料提出申請，包括申請辦法、流程與紀念章模樣式，國防部正在積極辦理全案，並將委請專家學者參與，務使紀念章意義獲得認同。而根據國軍歷史文物館定義民國38年以後的台海戰役，包括有民國38年5月下旬的舟山轉進、10月24日展開包括古寧頭大捷的金門保衛戰、11月3日的登步島大捷、39年7月26日展開的大二膽戰役、40年、41年10月11日的南日島突擊戰、民國42年7月6日至18日的東山島突擊戰、43年8、9月間的九三砲戰、44年1月18日的一江山戰役、民國44年2月8日的大陳轉進與47年8月23日的八二三台海戰役。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,王如玄籲民眾發揮愛心 歲末送暖,雍展社會福利慈善基金會上午前往台北市萬華區頂碩里辦公室進行歲末關懷活動，國民黨副總統候選人王如玄也應邀出席，呼籲社會大眾能多付出愛心與關懷，讓社會更溫暖。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,被鄰居吵得無法入睡 張男縱火遭起訴,台中市民張男不滿鄰居洪婦等人，長期在晚間製造噪音讓他無法入睡，11月他購買汽油後，涉嫌朝洪婦的3樓、4樓陽台，以及洪婦女兒的自小貨車車頂潑汽油縱火，所幸經洪婦的丈夫、女婿及時發現撲滅火勢，台中地檢署今天依殺人未遂等罪將張男起訴。張男（38歲）坦承縱火，但否認殺人、恐嚇等犯行，辯稱他只是詛咒洪婦全家死光光，對方製造噪音，每次都激怒他，還跟他母親說他是神經病要抓去關。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,推特請來蘋果前員工 幫公司推展多元化,微網誌公司「推特」（Twitter Inc）今天宣布，已雇用1名曾任職蘋果公司（Apple Inc）的員工，擔任多元化與包容管理（Diversity & Inclusion）副總。路透社報導，先前擔任蘋果多元化與包容部門主管的西米諾夫（Jeffrey Siminoff），接替范蕙西（Janet Van Huysse）的職位。推特人力資源副總希柏（Brian Schipper）昨天推文說：「歡迎來到這個團隊。」推特等員工多為男性白人的矽谷公司，近來承受多元化的壓力。推特最近報告勞工人口組成時表示，該公司在全球的勞動人口，6成6是男性，5成9美國員工是白人。范蕙西為推特訂定2016年多元化的目標，包括提高女性員工比率到35%，女主管比率從22%提高到25%。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,台澎金馬花燈 桃園燈會一展離島風情,台灣燈會明年2月22日起將在桃園登場，桃園市長鄭文燦表示，這是台灣燈會27年來首次設有「離島燈區」，也讓台澎金馬璀璨花燈，都能在桃園一展離島風情。「桃園市政府與澎湖縣政府燈會合作記者會」今天上午舉行，桃園市長鄭文燦與澎湖縣長陳光復共同主持記者會，鄭文燦也向在場嘉賓宣傳主題燈的特色。鄭文燦說，明年的燈會將展現多元文化與特色，也讓台灣燈會不僅只有台灣各縣市參加外，也邀請台澎金馬一起共襄盛舉。鄭文燦也隨機提到多位在場來賓都出生澎湖，或與澎湖有關，沒想到現場很多人紛紛舉手，也讓現場洋溢熱鬧的「澎湖風」，充滿洋溢「澎湖的喜悅」。陳光復表示，這是澎湖第一次在台灣燈會中有專屬燈區，感到無比的榮耀。雖然澎湖是離島，但是人民的熱情與碧海藍天，是非特殊與優質的環境，澎湖的燈飾也將結合廟宇、民俗、漁村燈火、石滬特色，襯托出澎湖的美好，也希望藉由燈會，讓「澎湖走出來」。桃園與澎湖並一起簽署合作協定，同時交換合作信物，象徵合作圓滿成功。鄭文燦並將描繪有澎湖天后宮以及大溪廟會的圖樣「意象燈籠」送給給陳光復，而陳光復也回贈獨特的「金錢龜」，象徵雙方交換合作信物，也期許合作能圓滿成功，帶給民眾耳目一新的元宵燈會體驗。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
