187,0,貨車起火波及旁車 縱火嫌犯：心情不好,新北市中和區安和路一處加油站旁停車場，今天清晨4點多，一輛小貨車車頭突起火燃燒，並波及周邊3輛自小客車，火調人員及警方鑑識人員在現場發現一個遭燒毀的衛生紙捲筒，懷疑是人為縱火，警方調閱監視器後發現，案發前有可疑男子在加油站來回走動，疑似向加油站員工借用衛生紙後縱火。警方循線追查，隨即在加油站附近找到涉嫌犯案的39歲王姓男子，王男辯稱是一時心情不好，才向加油站借衛生紙後縱火，警方詢問後將王依縱火罪嫌將他移送，並將深入追查有無其他原因。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2,烤鴨熱潮延燒 新莊賣掛爐烤鴨,"華亭聚餐廳主廚王國政說，選用75天的宜蘭櫻桃鴨，約4.5至5斤重，採取廣式製作、京式烤法，廣式會在鴨肚內填料縫合，鴨身再上麥芽水、風乾七至八小時，再採掛爐直火烤，一般廣式會再油淋增加香氣與皮脆效果，但京式就烤好後直接片鴨了。華亭聚餐廳正中央有開放式烤鴨爐，以中國傳統亭台為設計概念，簡化了傳統烤鴨爐繁複的造型，再以LED柔光變化間接投射出不同層次光色，坊間多是片鴨看得到，但華亭聚連烤鴨都看得到。華亭聚餐廳並推出吃烤鴨配香檳創意新吃法，烤鴨配上冰涼的酒水，更加凸顯鴨肉本身的香甜，片皮烤鴨全隻1,480元，每多一吃另加300元。除了烤鴨外，還有港點、熱炒粵菜、游水海鮮，即日起至3月1日來店消費滿1,000元贈送200元折扣（可於下次抵用），享用烤鴨加購指定酒類，可享6至7折優惠。<div class=""photo_center""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685637.jpg&sl=W&fw=750&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685637.jpg&sl=W&fw=750&exp=3600""></a><h4>為搶攻新北市中餐市場，典華在新莊新開一家以烤鴨為主題的中式餐廳「華亭聚」。圖／典華提供</h4> <a href=""",,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685637.jpg&sl=W&fw=750&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685637.jpg&sl=W&fw=750&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685637.jpg&sl=W&fw=750&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo --><b> ※ 提醒您：飲酒過量有礙健康 酒後不開車</b>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2,分析師：三星電子上季營利季比估降10%,韓聯社報導，金融資訊供應商FnGuide的資料顯示，南韓三星電子2015年第4季營業利益可能會比第3季下滑，主要受到晶片、平板和行動事業成長遲緩的影響。FnGuide訪調南韓25家券商的資料預估，三星上季營業利益可能下滑9.7%至6.68兆韓元（56.7億美元），低於前季的7.39兆韓元。同期營收則預估較前季增加3.4%至53.46兆韓元。三星預定8日（本周五）公布去年第4季初步財測，財報則於本月稍晚公布。FnGuide訪調的資料預估，三星半導體事業去年第4季營業利益可能為3.1兆韓元，遜於前季的3.66兆韓元。資訊技術和行動事業同期營業利益則預估落在2.1兆至2.3兆韓元之間，也低於前季的2.4兆韓元。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2,汐止傳河川污染 白色泥漿佔滿河道,"新北市環保局接獲通報後立即派人前往稽查，經查後，確認為明鈴營造有限公司在鄰近工地施工修補擋土牆修補時，在保長坑溪旁傾倒施工廢土，導致河川汙染，目前環保局已要求業者立即停止排放汙染水並清除改善，另依違反水汙染防治法第30條開單告發，最重可處300萬元罰款。<div class=""photo_center""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685622.jpg&sl=W&fw=500&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685622.jpg&sl=W&fw=500&exp=3600""></a><h4>灰白色泥漿水從汐止與基隆交界的擋土牆工程處流出。圖／讀者提供</h4> <a href=""",,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685622.jpg&sl=W&fw=500&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685622.jpg&sl=W&fw=500&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685622.jpg&sl=W&fw=500&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,陸股災蔓延 德國股市開盤重挫超過3%,中國大陸股市因暴跌提早收市，亞洲股市受影響重挫，歐洲股市也受衝擊，德國股市今天開盤後迅速重挫超過3.0%。以藍籌股為主的DAX 30指數開低2.39%，來到10485.81點，跌幅隨後擴大到3.8%，來到10337.84點。法國與英國股市的跌幅也都在2%左右。中國大陸股市新年開紅盤就暴跌，上海與深圳股市跌幅都達7%，因而首度啟動所謂「熔斷機制」，遏止市場波動，股市提早收盤。亞洲股市因而大受衝擊，日港股市也大跌。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,鰲鼓濕地8鳥屍 非禽流感死亡,嘉義縣鰲鼓濕地日前發現8隻鳥類屍體，其中2隻為保育類黑面琵鷺，經送農委會快篩，證實非禽流感死亡，死因仍待進一步檢驗釐清。鰲鼓濕地解說人員於去年12月30日下午在觀海樓南側發現2隻黑面琵鷺、小水鴨、尖尾鴨、琵嘴鴨等雁鴨科鳥類5隻、鷸科鳥類1隻，總共8隻鳥類屍體，不明原因死亡。經保育人員清理後，密封裝箱交由嘉義縣政府人員攜回，送行政院農業委員會家畜衛生試驗所檢驗，初步檢驗結果禽流感項目為「陰性」，亦即並非禽流感死亡。嘉義林管處今天表示，家畜衛生試驗所後續將以病毒分離等方法進行更詳細的檢驗，以確定黑面琵鷺等鳥類死因。至於鰲鼓濕地，元旦假期並未有相同情形發生。林管處表示，野外環境存在肉毒桿菌、家禽流行性感冒等諸多威脅，危及鳥類生存，民眾如果在鰲鼓濕地發現鳥類屍體，千萬不要靠近或接觸，也不要在現場逗留，並請立即撥打東石自然生態展示館電話通報。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,農委會：兩岸貨貿 爭取稻米等維持管制,台聯率百多人到農委會門口丟高麗菜，抗議兩岸貨貿談判恐開放大陸農產輸入，傷害農民。農委會國際處副處長蕭柊瓊說，陸方盼比照WTO不歧視待遇，我方會爭取稻米等維持管制。海峽兩岸貨品貿易協議去年底傳出管制進口的中國大陸615項農產及加工品將開放，台灣團結聯盟今天帶領100多位民眾到農委會前丟高麗菜抗議，主張配套措施未規劃好前、兩岸協議監督條例審議完成前，及總統大選前，都不應進行協議及決議開放。蕭柊瓊在台聯散場後受訪時強調，農委會絕對不會出賣台灣農業，保護台灣農業是農委會最重要的使命。對台聯質疑，管制進口的中國農產及加工品有90%要開放進口，分15年降到零關稅。蕭柊瓊說明，中國大陸對我方提出的要求，是希望比照世界貿易組織（WTO）會員國的最惠國待遇，不是關稅都降為零，而是要求給大陸不歧視性待遇。其次，蕭柊瓊說，經濟部所說的是農、工產品加起來須達90%貿易自由化（關稅降為零），相對的，也才能要求洽談協議的對方做到自由化。她進一步說明，因應大陸的要求，我方必須用工業來補足農業，先開放工業、再開放農業，農委會呼籲社會大眾放心，農委會一定會保障農業，儘量爭取最大彈性，包含向中國大陸爭取開放台灣蘭花、觀賞魚輸銷中國大陸為零關稅。她強調，針對涉及農民生計的產品，農委會會努力爭取維持管制措施，以保障農民的利益，例如稻米、高麗菜等重要作物。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2,北市議員為首長打分數 柯文哲第七、林欽榮墊底,北市研考會12月初進行北市議員對局處首長滿意度調查，今天結果出爐，排名第一的是衛生局長黃世傑，台北市長柯文哲排名第七，吊車尾的則是副市長林欽榮，排名第38。日前提出要拍城市裸體而飽受爭議的文化局長倪重華，排名第37名，為倒數第二名；上月實施停車格全面收費的交通局長鍾慧諭排名第36，倒數第三名，副市長周麗芳也是排名第36，倒數第三名，共有兩位副市長排行倒數五名。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2,金管會點頭 你的理財顧問可能是機器人,<!--【記者邱金蘭／即時報導】-->因應數位金融，金管會將開放機器人理財顧問（robo-advisors），以擴大投信事業業務範圍及經營彈性。金管會今天舉行新春記者會，金管會表示，因應國外機器人理財顧問等自動化財富管理系統普及趨勢，將研相關措施，協助業者藉助金融創新科技平台或系統，提供客戶更多個人化的投資服務。除了機器人理財外，金管會也研議開放P2P，不過，金管會主委曾銘宗表示，機器人理財今年可能還看不到，P2P會快一點。【中央社／台北4日電】因應數位化浪潮，金管會推動機器人理財顧問服務，未來提供民眾理財策略、幫忙規劃投資組合的對象，可能不是印象中的理財專員或財務顧問人員。為因應國外機器人理財顧問等自動化財富管理系統普及趨勢，金管會研擬開放機器人理財顧問服務，將以相關措施協助投信投顧業者，藉由金融創新平台或系統，提供民眾更多個人化投資服務。投信投顧的機器人理財業務何時上路？金融監督管理委員會主委曾銘宗今天保守預估，今年內可能還看不到。有鑒於數位化趨勢，銀行業的機器人理財顧問服務跑在前頭，多家銀行紛紛引進機器人服務，如國泰世華銀行去年 8月首創推出智能客服機器人，運用人工智慧技術，搜尋應對投資人想知道的資訊，提供民眾24小時的線上即時服務。另外，私人銀行龍頭瑞士銀行更把台灣選為亞洲的第三站，引進「數位顧問」系統推動機器人理財服務，提供客戶量身訂做的理財策略。至於本國銀行打亞洲盃範本的星展銀行則與IBM合作，應用人工智慧系統建立Watson Engagement Advisor，提供客戶財富管理業務完整的分析。而國銀龍頭台灣銀行則在董事長李紀珠積極推動下，未來不排除與日本三菱東京日聯銀行合作，引進接待機器人Nao。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2,TPK庫藏股 買回4998張,"<!--【經濟日報記者蕭君暉/4日電】-->F-TPK宸鴻今天公告，該公司實施庫藏股至1月4日止，已買回自家股票4,998張，該公司原預定買回股票上限為2萬張，此次買回股票的平均價格為88.95元。TPK表示，基於維護股東權益與兼顧市場機制，並考量後續資金運用，故此次庫藏股未予以執行完畢。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2,生技股大跌 法人：買點浮現,生技股今日受到大陸A股「跳水」帶累，多檔近期漲多的櫃買市場個股出現賣壓，浩鼎（4174）、中裕首當其衝，跌幅都在7%以上；市場認為，首季在新政府上任沖喜、指標個股掛牌加持下，生技股首季仍將演出慶祝行情，將呈先蹲後跳格局，而重點將落在指標新藥個股。2016上半年生技股啟動掛牌列車，其中，指標新藥明星個股包括生控基因、心&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,女駕駛喝多了 直接開進派出所停車場,46歲的潘姓女子3日凌晨1時許，疑因喝酒醉眼茫然，竟然直接開到潮州分局中山派出所的後方停車場，驚覺不對時趕忙倒車，卻又擦撞停在路旁的計程車，結果遭警方攔下，進行酒測，酒測值達0.83毫克，直接被警方公共危險罪嫌送辦。警方調查，潘姓女子是於2日晚間和朋友到KTV唱歌喝酒，可能是喝得有些意識不清，回家途中竟然直接到派出所的停車場，發現不對時急著倒車，竟又撞倒停在路旁的計程車。派出所巡佐曾順元、警員劉貫中一看不對，立刻向前了解，發現她意識不是很清楚，全身酒味，經酒測已超標，被依法法辦。<b> ※ 提醒您：飲酒過量有礙健康 酒後不開車</b>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,英國風電龍頭 將加碼60億英鎊投資國內,英國最大的離岸風力發電業者Dong能源公司已表示，計劃在2020年前加碼60億英鎊投資國內市場，無懼於英國政府近期削減對再生能源產業的補貼。Dong能源表示，相信政府將大力支持風力發電產業。但同業Vattenfall認為，Dong能源對今年前景過於樂觀，並希望今夏能繼續建造蘇格蘭離岸的風力發電機測試點。對英國的能源和氣候變遷大臣路德（Amber Rudd）來說，Dong能源這番發言無疑是一劑強心針。儘管路德已簽署巴黎氣候峰會協議，近來卻因削減太陽能和其他低碳產業的補貼而備受批評。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2,「臺」誤植成「壹」 鵬管處立刻修正,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/421220""></iframe></div>「臺」、「壹」兩字傻傻分不清楚！小琉球4處沙灘有設立浮潛限制人數警告標示牌，不過卻被眼尖遊客發現打錯字，罰款新臺幣的「臺」誤植成「壹」，鵬管處琉管站接獲訊息，表示將於明天進行改正。小琉球近年遊客人數暴增，不過近日有眼尖遊客發現，沙灘上豎立的警告標語，「帶客從事浮潛活動每人每次以指導十人為限，違者處新台幣二萬五千元」，其中的新「臺」幣誤植成新「壹」幣。「沒注意看還真的不會發現！」遊客拍照後將圖片上傳臉書社團，底下隨即有人紛紛留言「實在太不謹慎了」、「好險外國人看不懂中文」，引起一陣討論，。琉球鄉公所說，遊客戲水區域是鵬管處負責。鵬管處得知消息後也火速聯繫廠商製作正確的「臺」字貼紙，明天就會將正確的文字貼上，避免誤導民眾。鵬管處副處長高堂貴表示，小琉球沿岸景點花瓶岩、美人洞、厚石裙礁、中澳沙灘，因為是浮潛熱門區域，為了管制教練帶團人數，避免發生意外時無法應變，才會規定最高限制不得超過十人。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,英國柴油低於1英鎊 2009年來首見,"英國1,100萬名柴油車駕駛終於感受到油價下跌的好處，因為連鎖加油站業者將柴油價格降至每公升不到1英鎊的價位，是2009年5月來首見。旗下有加油站業務的英國連鎖超市Morrison宣布，調降柴油價格至每公升99.7便士，同業Asda和特易購（Tesco）也預料將跟進。然而，同樣面臨油價跌勢加劇，汽油車駕駛卻早在去年耶誕節前就開始受惠於每公升不到1英鎊的油價。油價觀察組織RAC Fuel Watch表示，柴油價格早該調降，並宣稱數周來業者自油價下跌所獲的利益，都未讓駕駛人均霑。該組織指出，柴油應該更早降價，降幅也應該更大。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,原民教育五年計畫 試辦族語師培課,教育部與原住民族委員會今天共同發布「發展原住民族教育5年中程計畫，包括規畫成立原住民實驗學校或課程、試辦族語師培學程、補助大專原住民學生輔導人力等。教育部指出，原民教育5年中程計畫分成12項策略、35項執行要項、148項具體作為，以「回歸法制基本權利，堅固基礎學習素養，開創民族教育新局，實踐多元文化理想」為目標。在12年國教方面，教育部將持續透過補救教學等措施，提升原住民學生的學習成效；高教原住民人才培育，則將依據原民會提出的需求人才類別，鼓勵大專提供外加名額或開設專班；此外，兩部會也將規畫成立原住民實驗學校或課程。為確保原住民族語師資素質，教育部、原民會將協調師培大學，規畫族語師培課程，並補助大學開設「原住民族語言文化課程」，鼓勵原住民重點學校在職教師及師資生修習。另外，為落實原住民學生課業及生活輔導，教育部將優先補助原住民學生數達100人以上的大專輔導人力，並推動成立區域大專原住民學生資源中心，協助原住民學生適性發展。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2,要求停止貨貿談判 台聯至農委會丟菜葉抗議,"<strong><font color=""0074ad"">台聯率眾抗議 農委會：一定保障台農業</font></strong>【中央社／台北4日電】海峽兩岸貨品貿易協議去年底傳出管制進口的大陸615項農產及加工品將開放，台灣團結聯盟今天帶領100多位民眾到農委會前丟高麗菜抗議，質疑總統大選前不應談協議及開放。農委會國際處副處長蕭柊瓊表示，農委會呼籲社會大眾放心，農委會一定會保障農業。台灣團結聯盟100多人中午過後聚集農委會大門前，抗議進行中的海峽兩岸貨品貿易協議談判結果，可能開放目前管制進口的中國大陸615項農產及加工品。台灣團結聯盟立委賴振昌說， 1個月前傳出兩岸貨貿協議談判不會犧牲台灣農業，現在又傳出管制中國大陸輸入的農產及加工品約90%將開放，並在15年內逐步調降關稅至零，將嚴重傷害農民生計。他質疑，這無疑是傷害台灣農民生計，同時損害國人健康的決策，而且國內食安問題連連，更不可能做好中國農產與加工品輸入的檢疫。台聯組織部副主任李卓翰說，反對兩岸協議監督條例在立法院審查通過前進行兩岸協商，且總統大選在即，不應在此時做出開放決策。針對台聯的質疑，蕭柊瓊說明，中國大陸對我方提出的要求，是希望比照世界貿易組織（WTO）會員國的最惠國待遇，不是關稅都降為零，而是要求給陸方不歧視性待遇。蕭柊瓊說，經濟部所說的是農、工產品加起來須達90%貿易自由化（關稅降為零），相對的，也才能要求洽談協議的對方也做到自由化。她進一步說明，因應中方的要求，我方必須用工業來補足農業，先開放工業、再開放農業，農委會呼籲社會大眾放心，農委會一定會保障農業，儘量爭取最大彈性，包含向中國大陸爭取開放台灣蘭花、觀賞魚輸銷中國大陸為零關稅。<div class=""photo_center""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685511.jpg&sl=W&fw=750&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685511.jpg&sl=W&fw=750&exp=3600""></a><h4>台聯黨今天至農委會抗議貨貿談判開放農產品。記者董俞佳攝影</h4> <a href=""",,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685511.jpg&sl=W&fw=750&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685511.jpg&sl=W&fw=750&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685511.jpg&sl=W&fw=750&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo --><div class=""photo_center""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685509.jpg&sl=W&fw=500&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685509.jpg&sl=W&fw=500&exp=3600""></a><h4>抗議群眾一度欲衝進農委會。記者董俞佳攝影</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685509.jpg&sl=W&fw=500&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685509.jpg&sl=W&fw=500&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/04/realtime/1685509.jpg&sl=W&fw=500&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,陸快遞業務量 過去5年成長近8倍,中國大陸國家郵政局數據顯示，大陸快遞業過去5年業務量成長7.8倍，產業收入占GDP比重從0.3%提升至0.6%，並支撐大陸網購交易額突破人民幣3兆元（新台幣約15兆元）。新華社報導，大陸國家郵政局長馬軍勝在全國郵政工作會議上表示，「十二五」（第12個5年規畫，2011至2015年）期間，郵政快遞業基礎性、先導性作用更加顯著，為「穩增長」戰略發揮積極貢獻。馬軍勝說，從分揀完全靠人工、用麥克筆標注，到實現大數據分單，現在大陸業者分揀一單快遞不超過2秒，這段期間效率提升超過40%。根據大陸國家郵政局數據，「十二五」時期，大陸快遞業支撐境內網購交易額突破3兆元；快遞業務量和業務收入分別成長7.8倍和3.8倍；產業收入占國內生產毛額（GDP）比重從0.3%提升至0.6%。統計顯示，2015年，大陸快遞業務量達206.5億件，年增48%；最高單日處理量超過1.6億件；全年快遞業務收入達2760億元，年增35%。展望「十三五」（2016至2020年）時期，馬軍勝說，大陸郵政快遞業將持續蓬勃發展，企業規模將快速擴張，但結構性矛盾突出，粗放型問題凸顯，提升供給適應性和有效性的任務依然艱巨。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,用畫翻轉愛助弱勢 小四女童獲表揚,莒光國小四年級女學生張育慈參與公益畫作徵圖比賽獲優勝，畫作義賣又獲民眾青睞，募得款項幫助弱勢孩童，獲校方表揚。張育慈去年11月參與財團法人山達基教會舉辦的人權繪畫徵圖比賽，從20所學校150幅作品中脫穎而出獲得優勝。令張育慈料想不到的是，透過主辦單位「小愛換大愛，大愛助弱勢」活動，展示她畫作並義賣，收入全數捐給弱勢團體，幫助更多清寒家庭學童獲得專業社工輔導與協助。莒光國小校長周譽峰獲悉後，日前利用朝會時間，在全校師生面前表揚張育慈。張母也到場觀禮，場面溫馨。周譽峰表示，育慈透過藝術創作傳達人權意涵，更透過作品實際轉換公益能量，幫助弱勢團體，正是學校推動三好活動（存好心、說好話、做好事）的具體呈現與典範。長相清秀、台風穩健的張育慈感謝主辦單位辦活動讓她有機會做公益，也非常高興有人欣賞她的畫作；她的理念是一個自由且公平的世界，希望每一個人都能活得有人權、尊嚴。受贈單位慈聯社會福利基金會執行長徐國慶說，社會上有很多弱勢家庭需要關懷，張育慈在自己能做範圍內去幫助，這份精神令人感動；他希望透過這樣的表揚，喚醒更多人關懷的心，讓社會上充滿愛、善的力量。主辦單位山達基教會活動組長許謹麗表示，透過競賽活動激發孩子從創作中關懷人權議題、認識人權的真諦，讓人權教育有效向下扎根，獲得師生熱烈迴響，未來將持續舉辦。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,天雨路滑 遊覽車撞大貨車幸無傷亡,林姓男子駕駛的大貨車昨晚行經台61線伸港段時，疑似天雨路滑，大貨車失控停擺在路中央，後方遊覽車煞車不及追撞。警方指出，林姓男子駕駛的大貨車行經台61線西濱快速道路北上伸港鄉高架路段時，疑似因路面積水，大貨車打滑失控，大貨車撞上內側護欄後雖然沒有翻車，整輛大貨車卻橫擺在道路上。在大貨車後方的一輛遊覽車看見大貨車停在路中間，想要煞車卻也在道路打滑，撞上大貨車，所幸撞擊力道不大，遊覽車撞上大貨車後就停下來，沒有翻車。駕駛遊覽車的譚姓男子說，天雨路滑，他原本擔心遊覽車失控後會翻車造成死傷，幸好車子撞上大貨車後反倒減輕了力道，車上乘客虛驚一場，不然高架路段距離地面有9公尺，遊覽車若掉下去不堪設想。駕駛大貨車的林姓男子則說，大貨車失控橫擺在路中間時差點要翻車，沒想到後方的遊覽車撞上車尾，反而讓大貨車不致於翻車，真是不幸中的大幸。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
