374,2,英國石油執行長：2016油價恐創新低,英國石油公司（BP）執行長杜德里（Bob Dudley）今天警告，陷入掙扎的石油生產商2016年可能更感痛苦，因為已經創下歷史新低的油價將再重挫。杜德里告訴英國廣播公司電台（BBC radio）：「低點可能出現在第一季。」2015年油價重跌34%，原因在於全球長期供應過剩，以及能源需求大國中國大陸經濟放緩。杜德里預測，油價可能在年底趨於穩定，但在可預見的未來仍將偏低。他表示：「油價偏低的時間將拉長，這我們過去就說過了，我們也處於此情況多年了。油價絕對會有榮枯循環。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2,傳習郭子儀氣功 返鄉授課,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/420653""></iframe></div>報社主管退休的媒體人鄭清榮，為照顧病母，投入氣功世界，在一次採訪機緣之下結識唐朝大將軍郭子儀第七十代傳人郭曉晤大師，習得郭子儀獨門氣功，退休後返回雲林老家照顧老母，並傳授獨門氣功，帶動養生風潮。「郭家祖傳氣功秘笈原不對外傳授的」鄭清榮說，他原在台北報社擔任新聞中心主任，工作繁忙，身體欠佳，一次採訪機緣，在台北結識汾陽氣功門派掌門人郭曉晤，郭係為唐朝名將郭子儀的後代，也是汾陽陽氣功第七十代獨門傳人。鄭清榮說，郭曉晤原本是國內大飯店的名廚，採訪時發現郭雖已年高九十，氣色紅潤、聲如宏鍾，在得知郭擁有一身祖先傳襲的獨門氣功與藥理好功夫，當時郭在距離他兩公尺外發功，他竟能感到身體灼熱氣血流暢，首次見識郭家氣功內歛沈厚。十多年前鄭清榮拜郭曉晤為師，郭大師被其孝行感動加上師徒情深，最後把祖傳秘笈傾囊相授並同意把獨門功夫對外傳授，與人分享，救世行善。鄭清榮在水林鄉老家開設「氣功養生中心」免費傳授郭家氣功，其從主計總處退休的太太張玉珠也隨夫練功，如今也成教練，夫妻同修，以氣功帶動家鄉養生風潮，深受肯定。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,台北立委／溫柔巷戰 賴士葆邀提琴手伴掃街,二○一六立委選舉僅剩兩周就要投票，各候選人也多啟動「巷戰」模式，率領競選團隊指導市場、車站、站路口。為了讓民眾能印象深刻，還各出奇招。國民黨資深立委賴士葆，近日就特別邀專業的小提琴手陪著掃市場，「跨界合作」效果頗獲好評。賴士葆表示，過去競選時掃街，千篇一律就是用大聲公喊話外，雖然介紹了自己，卻打擾了民眾，才會想說改用悠揚的音樂「Call人」，也柔和一下選戰氣氛。昨天賴士葆掃街過程，提琴手演奏曲目，還應景的穿插「感恩的心」、「快樂的出帆」，兼具提振士氣效果，還有支持者一時興起，要求提琴手演奏「愛拚才會贏」，並要求與賴士葆合唱，也意外達到同樂與打氣效果，炒熱現場氣氛。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1,蔡英文：會在新北重新站起來,蔡英文晚間在新北市板橋區舉辦造勢晚會，雲林縣長李進勇、宜蘭縣長林聰賢等人都到場助講，蔡英文晚間9時30分到場，主辦單位宣稱現場有超過3萬人。蔡英文說，新北市對她很有意義，2010年第1次參選公職就是在新北市，當初敗選時說，這次沒有成功、下次再來、總有1次會成功。她表示，選舉只剩2週，要贏新北就差最後半哩路。蔡英文說，新北市是她和民進黨曾經失敗的地方，14天後會重新站起來。蔡英文說，這次選舉是民進黨在新北市最有機會贏的一次，立法委員提名10席、還有2席戰友，目標12席全上，多1張選票就多一份改革的希望。她表示，民進黨在新北市跌倒過，也一定會站起來，民進黨在新北市立委全上、國會就過半。蔡英文說，新北要贏，板橋關鍵2席立委，民進黨分別提名張宏陸、羅致政都正在激戰當中。她說，立委選舉改制後，板橋立委一直是國民黨籍，但他們的成績不怎麼樣，沒有與人民站在一起。她呼籲民眾2週後要出來投票，支持她、支持民進黨提名立委參選人、政黨票支持民進黨。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2,大福彩頭獎 連74槓,第105001期大福彩今晚開獎，中獎號碼為31、20、30、18、34、36、17。派彩結果，頭獎連74期槓龜。貳獎有13注中獎，各得獎金新台幣25萬元；參獎有661注中獎，各得獎金4000元。派彩結果及中獎獎號以台彩公布為準。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2,今彩539 頭獎槓龜,第105002期今彩539開獎，中獎號碼25、29、28、17、09。派彩結果，頭獎槓龜。貳獎197注中獎，每注可得2萬元；參獎6893注中獎，每注可得300元。3星彩中獎號碼099，正彩138注中獎，每注可得1萬2500元。4星彩中獎號碼5485，正彩6注中獎，每注可得12萬5000元。實際中獎獎號及派彩內容，以台彩公司公布為準。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,0,回家 土耳其牛從2層樓高屋頂跳下,土耳其一隻被困在兩層樓高穀倉屋頂的牛隻，勇敢一躍而下。不過目前仍不清楚，這隻充滿了好奇心的反芻動物是如何爬上屋頂。據英國「每日鏡報」（Daily Mirror）網站報導，這隻很粗暴的牛先是小心翼翼的踩著屋瓦走在屋頂上。到屋頂邊緣時，牠略為猶豫一下，似乎是在考慮有沒有其他選擇。但牠?有被嚇倒，先用前腳跳下建築物前面一樓屋頂。?有人會認為牛是舉止優雅的動物，這一隻也不例外，牠撞破了屋瓦，掉入下面的穀倉。很幸運的，這隻牛似乎並沒有因為這次冒險而自食惡果。在錄影的最後，可以看到牠嚼著草料，對於剛才的冒險，完全不當一回事。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1,蔡英文盼新北市立委選戰開出漂亮成績,民進黨總統候選人蔡英文出席「迎向未來、點亮台灣」新北市板橋場，盼望在新北市立委選戰能開出漂亮成績。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0,以色列酒吧元旦槍擊案 警方封街追捕槍手,這起昨天大年元旦下午發生的槍擊案，地點在特拉維夫繁忙的迪增奧夫街（Dizengoff）。警方發言人羅森費德（Micky Rosenfeld）說：「警方持續在特拉維夫市中心搜捕謀殺2名以色列人的嫌犯。」他指出，特拉維夫「若干市區都設有路障」。媒體報導說，槍手是名20好幾、來自以色列北方的阿拉伯人，而且最近才因為攻擊1名軍人而鋃鐺入獄。不過，警方拒絕證實這項報導。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,0,教士尼姆遭處決 手足籲冷靜反暴力,伊斯蘭什葉派知名教士尼姆（Nimr al─Nimr）的兄弟穆罕默德．尼姆警告，尼姆今天遭到沙烏地阿拉伯處決1事，可能激起同派年輕教徒的怒氣，但他呼籲外界保持平靜。穆罕默德．尼姆（Mohammed al─Nimr）告訴記者，「這個作法將激起（什葉派）年輕人的怒氣」；但他呼籲，還是應訴諸「和平抗議行動」。他說：「我們反對暴力和與當局衝突，正如成仁的教長尼姆反對一般。」穆罕默德說，對於處決，「我們予以譴責」；並說，「我們預期也希望，智慧和政治解決方案能大行其道」。【中央社／巴格達／杜拜2日綜合外電報導】與伊朗關係良好的伊拉克知名國會議員韓慕迪今天發表聲明，指責沙烏地阿拉伯將什葉派教士尼姆處決。他說，這種作法正符合伊斯蘭國（IS）的利益。韓慕迪（Humam Hamoudi）是知名的什葉派政治人物，他說，「尼姆教長遭到處決，正中伊斯蘭國下懷，這個組織正指望挑起教派戰火以擴張勢力。」伊朗支持下的伊拉克知名人士今天呼籲伊拉克政府，就尼姆遭處決1事，與沙烏地阿拉伯斷絕關係。國會黨團巴德爾組織（Badr Organization）領導人阿拉吉（Al─Araji）說，「這是個開啟了地獄之門的重大罪行」；他並呼籲伊拉克當局，「立即」與沙國斷交。另1個伊朗支持的民兵團體「正直聯盟」（Asaib Ahl al─Haq）指控，沙國企圖激化遜尼派與什葉派之間的衝突，因此質問道，「讓沙國大使館開在伊拉克有何用處」？巴林警方今天對抗議尼姆遭處決的數十名示威民眾發射催激瓦斯。這些民眾手持尼姆的遺像，在首都麥納瑪（Manama）以西的回教什葉派阿布塞巴村（Abu─Saiba）與安全部隊僵持。島國巴林是由遜尼派統治，活躍人士號召發起抗議，顯示尼姆之死可能會使中東已嚴重的教派緊張態勢火上加油。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1,蔡英文淡水造勢：將安居樂業還人民,民進黨總統候選人蔡英文今晚八點前來淡水出席民進黨新北市選前造勢晚會，現場近3千名民眾支持，競總主委游錫&,22531;、民進黨第一選區立委候選人呂孫凌、前行政院長游錫&,22531;、前不分區立委余天參與。蔡英文在台上表示，人民要的很簡單，就是「安居樂業」， 過去政府做不到，就交給民進黨「改革國家，改革台灣」。蔡英文致詞時指出，新北市擁有台灣最多人口、最多立委席次，是總統勝選以及國會過半的重要關鍵；她說2010年就是在淡水宣布參選新北市長，如今再度與人民站在這裡，笑著說：「第一次看到淡水這麼多人」。她說，過去八年，大家都過得很辛苦，經濟不景氣，政府卻束手無徹，而重大決策又反反覆覆，民眾無所適從，食安危機接二連三，但馬總統只會推卸責任，今年的經濟成長率連要保住正成長都很困難；四年前，說要逆風高飛，但現在台灣還在逆風，始終沒有高飛。蔡英文表示，2010年，她競選新北市長時，提出興建社會住宅，當時對手、也是總統競選對手的「請假中市長」朱立倫喊要蓋18萬戶，中央政府也配合要開始找地興建。5年至今不僅沒實現，林口、浮洲的合宜住宅陷入弊案或偷工減料，但政府卻是不聞不問。她更批評朱立倫，當年提出的3環3線，5年過去， 僅萬大線開工三次，還有淡水輕軌，大家都以為已經開工，結果颱風將施工圍籬吹倒後，才發現原來裡面甚麼都沒有；曾經承諾要帶領人民走向「黃金十年」，至今沒有看見成果，僅看到和馬總統的「黃金切割」。蔡英文說：「做不好，就換掉！」民主政治就是責任政治，當人民痛苦時，無法為民喉舌的民意代表，就該換掉。選戰迄今，國民黨可說已無法感動人民，只剩下抹黑、栽贓。選舉比的是理念跟政策，而非口水跟抹黑；政見要被檢驗、承諾要被追蹤，人民要的很簡單，就是「安居樂業」， 過去8年政府做不到，就交給民進黨，把安居樂業一步一步穩健的改革來實踐。國民黨越用抹黑栽贓來移轉無能焦點，就越要用政策、理念來說服人民。所有人民都希望能知道政府未來要做什麼，要給大家一個什麼樣的未來，這才叫做領導。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0,嘉縣調查站查賄 某鄉代會主席被訊問,嘉義縣調查站查賄， 晚間6時許，調查員至嘉義縣某鄉代會主席家中搜索，未發現相關名冊，但在主席座車內發現十多萬元現金，懷疑與賄選有關，將代表會主席帶回偵訊。據瞭解，嘉義縣調查站在最近查賄發現，該主席曾與嘉義縣立委選舉賄選涉案人互動，今天傍晚向檢方申請搜索，因案情尚未明朗，對於涉案程度，檢警都不願多談。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2,王心凌找媽媽當嘉賓 一萬人驚呆了,王心凌演唱會終場前，請出最後的重量級嘉賓王媽媽。她說，要把這個舞台和榮耀跟辛苦的媽媽分享。55歲的王媽媽昔日也常征戰各歌唱比賽，今登台與女兒唱鳳飛飛的心肝寶貝」，台風穩健外，一開口就震驚全場，果然是被稱為「環球唱片最會唱星媽」的好歌喉。王心凌說：「我快哭了，本來還擔心媽媽會哭。」加碼爆料，原來王媽媽曾擔心：「怕我唱太好聽，有人找我去商演怎麼辦？」全場大笑。王媽媽承認：「今天會緊張，這場面這麼大。」她謝謝歌迷支持女兒。王心凌在台上感謝眾人，從工作同事到歌迷會，無一遺漏，但沒提到坐在台下第一排的男友姚元浩。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1,低頭族脊椎側彎 中醫療法也許有解,「低頭族」成為行動上網的新興社會現象，脊椎側彎的人也有越來越多的趨勢。香港南華早報報導，一名14歲的女孩找中醫師治療，透過推拿加上針灸等綜合療法，脊椎側彎從31度變成18度。雖然醫學界尚未找到青年特發性脊椎側彎的成因，但一般認為不良姿勢和生活習慣是誘發的主因。香港中醫藥文化學院院長林松說，長時間使用手機會對脖子造成壓力，影響脊椎健康。一名14歲少女日前確診罹患青年特發性脊椎側彎，接受為期2個月的推拿加針灸綜合療法，加上每日復健，情況明顯改善，脊椎從31度側彎、呈S形，治療後側彎減少至18度，只需要定期回診觀察。治療脊椎側彎的傳統方法，是按彎曲嚴重程度在背部裝上矯正器或手術。脊椎側彎超過45度就屬於嚴重，通常會透過手術矯正。前述2種方法只能防止脊椎彎曲惡化，不能完全根治或使腰桿挺直。林松參照古代傳統醫學理論及超過30年的臨床經驗發展出一套綜合療法，結合按摩、針灸和22套動作，目的是讓緊張的肌肉得以放鬆、促進血液循環，以及重新調整移位的骨頭。林松說，療程為期3個月，2006年以來已有100名10到16歲的脊椎側彎患者接受療治，其中8成以上的人情況獲得顯著改善，大部分人的脊椎已矯正至少3到5度。目前全球有2%至3%的10歲到16歲兒童及青少年患有青年特發性脊椎側彎。研究指出，病患中女孩人數比男孩多1倍。林松說，如果孩子進入青春期後仍沒有找到正確療法，病情短時間可能惡化，脊椎每月將會彎曲1度。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1,齊秦4歲女兒節目亮相 圓臉大眼超可愛,歌手齊秦的4歲女兒齊心最近在中國大陸選秀節目中登台表演。齊心大眼睛、長睫毛，長髮披肩，加上圓嘟嘟的小臉蛋，十分可愛。歌手齊秦與小24歲的妻子孫麗雅在2010年結婚後，育有1對兒女，女兒叫齊心、兒子叫齊恩。新浪娛樂今天報導，最近，齊秦帶著女兒齊心參加大陸選秀節目「中國之星」錄影。儘管在錄影現場，齊秦忙著彩排，還要和樂隊討論編曲，但絲毫沒有冷落寶貝女兒。一會陪女兒玩貼紙，一會幫女兒梳頭髮，舉手投足間流露出濃濃父愛。報導提到，節目彩排時，齊秦拿了1顆草莓給女兒，齊心一邊吃還一邊跑到桌子前，又拿了1顆給爸爸，乖巧懂事的樣子瞬間「萌化」眾人。節目上場時，齊秦在齊心的陪伴下走向舞台。一路上，齊心蹦蹦跳跳，細心的齊秦緊緊拉著女兒，怕女兒跌倒，齊心卻豪爽放話「我帶著你！」邊說邊邁著大步向前走。看到女兒可愛的模樣，齊秦也停下來順勢向女兒「撒嬌賣萌」，要求女兒為自己加油打氣「Give me five」。齊心也趕緊伸出小手，鄭重地跟爸爸連擊3下，為爸爸加油打氣。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2,向日皇伉儷拜年 逾8萬人進皇居,"<div class=""photo_center""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/02/98/1680603.jpg&sl=W&fw=750&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/02/98/1680603.jpg&sl=W&fw=750&exp=3600""></a><h4>日本皇室每年大年初二接受一般民眾前來拜年。 路透</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/02/98/1680603.jpg&sl=W&fw=750&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/02/98/1680603.jpg&sl=W&fw=750&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/02/98/1680603.jpg&sl=W&fw=750&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->日本皇室每年大年初二接受一般民眾前來拜年，今天日皇明仁與皇后美智子率皇族在皇宮東庭接受逾8萬名民眾前來賀歲，人數是歷年來第2多。日皇明仁、皇后美智子、皇太子德仁與皇太子妃雅子、二皇子秋篠宮與二皇子妃紀子、女兒真子、佳子等皇室成員站在宮殿的陽台，隔著玻璃接受民眾前來賀年。今天皇族一共出現在陽台5次，上午辦3次。第1次的活動，去年過100歲生日的皇族三笠宮也現身，他還特地從輪椅起身，向民眾揮手致意。前來拜年的民眾總計8萬2690人，僅次於1994年的11萬1700人。日皇今天致詞時說：「實在很高興能與大家共同慶賀新年，希望今年對每位國民而言，是個平安、美好的一年」、「正值新年，祈求我國與世界的人們平安。」昨天，皇宮舉辦「新年祝賀之儀」的活動，日皇明仁與皇后美智子接受皇太子德仁與皇太子妃雅子等皇室成員、日本首相安倍晉三等三權的首長、各國大使等賀歲。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2,邀柯文哲會勘 李彥秀：無關預算審議,國民黨台北市議員李彥秀今晚表示，關於台北市長柯文哲4日將陪同港湖會勘遭外界誤解，為避免關心市政遭混淆，此會勘行程決定延至選後再辦，並澄清無關預算審議。媒體報導，許多候選人都找高人氣的柯文哲做「非典型」輔選，國民黨台北市議員鍾小平卻在政論節目中自爆，自己以擋北市預算方式，逼柯文哲去幫國民黨內湖南港區立委參選人李彥秀輔選。李彥秀澄清表示，這次會勘是柯文哲在市政總質詢時答應質詢組議員，和預算審議一事無關。但現在憂心此舉會模糊市政焦點，決定延到選後舉行。她說，南港私地徵收疑義及後續共同開發為公營住宅的案子，也是北市新工處主動希望議員協助溝通的案件；內科周邊交通壅塞案則為自己在上個會期首次總質詢就提出要柯解決，才有後續柯一連串要求企業彈性上下班及11、12月的民意工作坊。李彥秀指出，柯文哲為無黨籍，即使其支持對手，仍相信柯在市政工作上是不分黨派，更不會因為選舉中斷，原訂4日會勘就是希望了解這半年來北市交通局的成果，透過府會一起努力，為內湖交通找答案。她表示，雖然自己為現任台北市議員，不會因選舉而放下對市政的關心與監督，但現在外界聯想過多，決定先暫緩，希望大家選後在對的時間點，一起解決市政問題。台北市政府發言人林鶴明也說，尊重議員決定，4日會勘行程將取消。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2,陳建仁：先強化農業再談TPP,民進黨副總統候選人陳建仁今天參加凱校座談時說，台灣應先加強自身的農業，再談跨太平洋夥伴協定（TPP）。凱達格蘭學校晚間舉辦「食安？食不安？怠惰的國會讓人民不安」食品安全座談會，與談人包括台大公衛教授吳焜裕、大安區立委參選人范雲、民進黨副總統候選人陳建仁。談到食安，陳建仁說，對於目前政府緊急應變及跨部會協商的效率失望，每年都會參加食安研討會，但結果都沒有出來。談到TPP，陳建仁說，現在八字還沒有一撇，台灣有加入意願，但要TPP發起國有共識台灣才可以加入，但因這關係著許多貿易上的互惠條件，建議應強化台灣農業。陳建仁認為，要讓台灣農業成為強勢農業，也要強化產銷能力，未來也要強化口種登記保障，目前是有進步，但是還要再進步，先強化農業再談TPP。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2,陳建仁咬字不清 李議員成了李應元,民進黨副總統候選人陳建仁今晚前往北市中正區牯嶺公園，幫「首都改革陣線」的立委候選人李慶元站台。期間陳多次喊出支持「李應元」，讓台下支持者數度糾正應為「李慶元」，陳建仁這才不好意思地說，「我講的是『李議員』」，引來台下陣陣笑聲，陳建仁隨後說，「那我就直接喊慶元」，呼籲選民支持有5屆議員經驗的李慶元。李慶元隨後送上一籃包子、粽子及一盒文山包種茶，希望兩人一起包中。李慶元曾待過國民黨、新黨還曾打扁，這次以無黨籍身分參選，隨後加入首都改革陣線。陳建仁站台時，以自己的父親陳新安為例，指父親為國民黨白派鼻祖，但父親好友是黨外黑派的余登發，兩人派系不同，但都希望高雄更好，政治雖有派系、選舉，但都屬一時，和李慶元「雖然有不同過去，但有共同理念」。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,0,男子情緒不佳 後龍出海口尋短,今晚7點多48歲高姓男子疑因家庭等因素心情不佳在苗栗縣後龍溪南岸走向出海口尋短，他的謝姓同事發現後，因逢漲潮無法接近，趕緊報案，大批警、消及海巡人員趕往救援，並請漁民利用膠筏協助搜救。謝姓男子表示，最近高男因家裡的事心情不好，多次提及「不想做、想自殺」，今天下班後兩人相約到後龍溪出海口散心，高男6點多開車到場後，將褲子及拖鞋放在路橋下，邀他到溪岸吹風泡腳，還喝了2、3瓶啤酒。他說，高男還問他「要不要一起自殺」，他以為是開玩笑，沒想到一轉眼，高男即走向出海口，他大喊高男姓名，高男卻頭也不回，因來不及將高男拉回來，只好報案。警消及海巡人員指出，高男走向出海口可能被捲入海中，因天色已暗增加搜救難度，目前持續搜救中。聯合報提醒您，珍惜生命防自殺專線0800-788995。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1,辯論後急趕場 朱立倫看明華園讚吳育昇,國民黨總統候選人朱立倫今下午結束第二場總統候選人辯論會後，直奔新北市泰山替立委候選人吳育昇站台拉票。細數泰山蓬勃興建中的各項建設，朱立倫呼籲選民團結支持，「一起打拚讓台灣明天比今天更好、下一代比這一代更強」，選民也熱情回應「凍蒜啦！」明華園歌仔戲天字團今晚8時，在新北市泰山區文程廣場上演經典戲碼《碎魔劍》。小小的廣場一下子就被1500位民眾擠得水泄不通，場面浩大。朱立倫表示，歌仔戲是台灣最重要的傳統戲曲與文化資產之一，透過這次演出，希望大家看著明華園的表演，也要記得吳育昇對地方的貢獻。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2,蔡英文：馬政府黃金十年變黃金切割,"民進黨總統候選人蔡英文今晚出席新北市淡水造勢晚會，她說，這個政府曾承諾要帶領人民走向「黃金十年」，但是，現在整個國民黨，包括她的對手，都在跟馬總統「黃金切割」。蔡英文晚間由前行政院長蘇貞昌、游錫堃、立委參選人呂孫綾、吳秉叡、前立委余天等人陪同，出席「迎向未來，點亮台灣」新北市淡水造勢晚會；有「台灣高球國寶」之稱的資深國手謝敏男送上高爾夫球桿，預祝蔡英文能一竿進洞，高票當選。蔡英文致詞時表示，這個政府曾經承諾要帶領人民，走向「黃金十年」，現在，「黃金十年」還沒看到成果，但是整個國民黨，包括她的對手，都在跟馬總統「黃金切割」。她說，選舉比的是理念跟政策，不是口水和抹黑。提出的政見要被檢驗，做出的承諾要被追蹤。抹黑攻擊不能轉移執政無能的焦點，挑起對立，無助於整個社會的團結。蔡英文說，國民黨越是抹黑栽贓來轉移無能的焦點，民進黨就越是要用政策，用理念來說服人民打選戰。「無論是阿嬤阿公、爸爸媽媽、男生女生，所有的人民，都希望政府告訴人民，未來要做什麼，要改革什麼，要給大家一個什麼樣的未來，這才叫做領導」。蔡英文說，人民要的很簡單，就是四個字「安居樂業」，過去8年政府做不到，那就換民進黨來做，把「安居樂業」一步一步靠著穩健改革來實踐。她提到，來過這個場地很多次，但從來沒有看過這個場這麼多人、這麼擠過。這表示大家對這次選舉充滿期待，「我們一定要贏，我們一定要讓對手輸得心服口服」。蔡英文也對在場的支持者喊話，「現在距離選舉只剩下14天，我們雖然聲勢不錯，但是我要拜託大家，千萬不要鬆懈」。<script>var channelId=1; var actArea=""poll_at_story_0_v87"";var actCode=""v87"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2,蔡英文出席淡水「點亮台灣」造勢晚會,民進黨總統候選人蔡英文晚上到新北市淡水，出席「迎向未來、點亮台灣」造勢晚會，上台致詞催票。現場擠進大批民眾前來支持。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
