153,2,北市預算 柯文哲爭取第三勢力支持,台北市政府105年總預算案在市議會卡關，未能在去年12月31日完成審查。市長柯文哲今天中午前往議會向親民黨及無黨籍議員說明，盼爭取「第三勢力」支持。柯文哲中午率領3位副市長及各局處首長前往市議會，拜會親民黨市議員林國成、黃珊珊、無黨籍市議員陳政忠、李慶元、民國黨市議員徐世勳等人，說明北市府105年總預算案，包括2050願景計畫、公共住宅、二備金、自來水價、公車票價、鄰里公園與八米以下道路管理等議題。柯文哲說，目前市府有多項預算遭擱置，在爭議預算進入政黨協商前，先爭取議會「第三勢力」支持，「希望經過說明後，可取得關鍵5票。陳政忠回應表示，對於這些議題，他們5個人沒有預設任何立場，議會國民黨和民進黨同樣是27席，他們知道有責任善盡監督角色，也有責任支持對的市政。陳政忠說，他們5個人已有共識，當決議作成後，到了大會，意見將會一致，放棄個人的不同意見。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2,台大開發新技術 開刀免看螢幕,台大醫院今天發表靛青綠手術區域即時目視導引系統，突破現行必須仰賴螢幕對照手術部位，以投影方式導引標示螢光區域、提高醫師手術動作直覺性和連貫性。台大醫院、國家實驗研究院儀器科技研究中心、台大資工所及萬芳醫院共同組成的螢光顯影研發團隊，在科技部補助下，共同開發靛青綠手術區域即時目視導引系統（簡稱iFOVAS）原型機，獲得生策會第12屆國家新創獎肯定。靛青綠（簡稱ICG）是注射人體的醫用螢光染劑，藥物吸收近紅外光波段後，會放出不可見光的紅外光螢光。因ICG螢光為肉眼不可見螢光，必須靠特殊紅外線攝影機拍攝螢光影像。目前ICG已逐漸廣泛使用在各式外科手術，用途主要用來偵測血管灌流或淋巴流向追蹤，包含觀察腫瘤分佈情況、冠狀動脈繞道手術後血管攝影、判斷乳癌淋巴結的可能轉移位置及確認移植器官血流灌注情況。不過，台大心臟血管外科主任陳益祥表示，目前ICG螢光顯影技術設備的影像都要透過螢幕才能看見，手術者必須看著螢幕才能知道螢光位置在哪裡，沒有辦法同時看到手術區域，手術者必須反覆對照螢幕與手術位置，頭必須反覆抬來抬去，間接對照位置。iFOVAS以雷射為光源，將可見光直接投射在不可見螢光的手術位置，如血管或組織，讓執刀醫師可以在手術中即時目視觀察，並追蹤螢光染濟流體移動，可精準觀察病灶位置進行手術。陳益祥說，目前開發出的是原型機，希望3到5年可以順利上市，新技術未來可應用於乳房、肝臟、心臟以及整形外科等各領域，其中又以癌症患者受益最大，可讓淋巴結無所遁形，癌細胞無所躲藏，避免因為漏失清除前哨淋巴結而讓癌細胞擴散出去。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,迎猴年最佳急先鋒 台灣黑金剛花生,「來喔！黑金剛花生超讚！」新加坡牛車水市集裡，販售春節南北乾貨攤商已搶先進駐，為即將開市的年貨大街提前點燃戰火，每年最火紅的台灣黑金剛花生正是最佳急先鋒。新加坡牛車水塔寶街裡人潮多，除了春節應景的飾品，每年最熱賣的花生、瓜子等南北乾貨，最近也悄然上架。大幅的「台灣特產—花生瓜子大王」紅布條，懸掛於攤商前，成為最佳活招牌。操持新加坡、中國大陸口音的第一線銷售人員，正扯開嗓門叫賣來自台灣最夯的黑金剛花生。這名遠從北京赴新加坡打工的大陸員工說，台灣的黑金剛花生個頭飽滿，結實壯碩，味道清香酥脆，的確讓不少消費者願意停下腳步試吃，甚至不少歐美的遊客也按讚。攤商前雖有不同種類的花生、瓜子等南北乾貨，但黑金剛花生的魅力無法擋，也是最火紅的熱賣商品。不少登門購買的消費者說，黑金剛花生很特別，也是最佳伴手禮。新加坡牛車水年貨大街，是華人採買年貨最重要市集，每年農曆年前均吸引大批人潮聚集。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,許願爐SIRI附身 會說話還能雙語,許願爐會說話！苗栗縣銅鑼鄉一間寺廟斥資新台幣上百萬元，打造一座科技許願爐，不僅發爐會冒出檀香，還提供雙語回應信徒，廟方今天舉辦開光法會，吸引許多信徒前往參拜。天靈寺主持陳仁光表示，6個月前接到神明指示，要他打造一個能夠回應信徒的「許願爐」，但四處探詢，都沒有類似的香爐，只好把構想口述給工匠，再結合電腦工程師，訂製這個號稱全台第一座「會說話」、「會噴煙」的科技許願爐。只要把硬幣投入許願爐內，除了「發爐」冒出檀香外，還會用台語和國語雙聲帶，說出「你發的願望我收到了，五路財神祝您闔家平安、大吉大利、大發財」，信徒表示，感覺「新奇又有趣」。趁著拍戲空檔前往參拜的藝人陳伶宣指出，許願爐飽滿圓潤的模樣，不但「可愛」，也很「人性化」；參與「戲說台灣」劇組拍攝藝人高子羚曾到此求財，感覺相當靈驗，才會「一個報一個」，大家都來。寺方指出，敬拜財神不能馬虎，要先通過七星平安橋，象徵步步順利，進入神殿內，膜拜主神「五路財神」，信徒想要許願，才來到許願香爐前默念願望，把錢幣投入香爐，趁著檀香冒出時洗淨身體，最後撫摸金元寶，才算完成拜神的程序。傳統神殿內出現科技許願爐，有民眾表示，時代在進步，連神明也知道不能太落伍，才能跟上信徒求新、求變的腳步。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,育成人才 銘傳學生第二張創作專輯問世,銘傳大學今天表示，將發行第二張學生創作專輯「365個天」，同時安排多位業師，為聲音專長的學生指導詞曲創作、演唱表現等，希望為流行音樂產業培育未來的人才。修習傳播實務「聲音專長」的銘傳大學學生，在系上及業界師資指導下，曾攜手完成「素人專輯」的夢想，繼前年底發行首張「我們的小故事」專輯，近期則發行第二張學生創作專輯「365個天」 ，再次挑戰流行音樂市場。銘傳大學表示，專輯「365個天」由銘傳大學聲音專長的學生負責大部分製作，並在流行音樂業界最專業的錄音室錄製，幾乎所有學生都是第一次進錄音室，接受專業錄音的訓練與磨練。銘傳大學廣電系助理教授單文婷表示，有好幾個夜晚，學生們錄音出來時已是凌晨時分，大家都很疲憊，但聽到製作好的作品卻又開心無比，這因為這份熱情，支撐著老師帶領學生闖過一關又一關。為讓學生學以致用，銘傳大學表示，在整學期聲音專長的訓練過程中，安排多位業師共同指導，包括詞曲創作、演唱表現、專輯設計、行銷策略、錄音工程、MV拍攝等多元面向，讓學生根據不同專長屬性進行選擇，在流行音樂產業鏈中培養最適合自己的專長。銘傳大學表示，專輯「365個天」於去年12月30日正式發行，今年1月6日上午10時，將在銘傳大學逸仙堂舉辦小型的專輯新歌發表會，讓全院師生分享這份喜悅，也希望讓大家帶著「365個天」一起跨過2015，邁向嶄新的2016。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,避險更靈活！下月起擴大券商借貸券源,證交所表示，自95年開放證券商辦理有價證券借貸業務以來，投資人只要訂立委託買賣契約滿三個月，不限自然人或法人，均可向有辦理該業務的證券商借券，以作為委託賣出、返還借券或權益補償、金融商品履約及因應ETF申購等用途。然而證券商出借的券源當時僅開放自有券、自證交所借券系統借入及融資擔保證券，至今已不足以供應投資人日漸增加借券的需求，以至於市場上常有借不到券的情況發生。有鑑於證券借貸對於集中交易市場流動性的貢獻逐漸被重視，主管機關規劃擴大證券商辦理有價證券借貸業務券源之措施，列入推動證券市場揚升計畫，並於104年11月2日公告修正證券商辦理有價證券管理辦法，開放證券商除得出借有價證券予其客戶外，亦得向客戶借入有價證券，或與其他證券商或證券金融事業借入或出借有價證券，並訂自105年2月1日起實施。在擴大券源措施生效之後，投資人手上若有閒置的股票，可出借給辦理有價證券借貸業務的證券商作為券源，不僅能增加出借證券的收入、提升證券的運用效率，同時也能讓更多股票在集中交易市場流通，對於強化台灣證券市場的流動性也有貢獻。證交所提醒，投資人在參與證券借貸交易之前，仍需注意相關法規的遵循。對於公開發行公司董事、監察人、經理人及持有公司股份超過百分之十之股東，依規定不得進行有價證券借貸交易，即使將股份交付信託後，該股份仍屬不得出借之股份，亦即受託人不得將該股票辦理出借。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,河智苑：父親病故 傷心欲絕,南韓演員河智苑的父親2日突發心臟病去世，因事出突然，給河智苑及家人帶來很大的打擊。南韓「體育朝鮮」報導，河智苑家人在首爾聖母醫院靈堂為父親打理後事，她的眾多圈中好友也聞訊前往致哀和慰問。據報導，河智苑在接受媒體採訪時流下激動的淚水，她說：「我認為父親一定去了極樂世界。父親10年前確診患有心肌梗塞，這期間一直配合醫院治療並服用相關藥物。」當談及父親發病，河智苑表示：「當時僅聽父親稱感覺胸悶，便前往醫院。我們當時以為是逆流性食道炎，沒想到卻突然暈倒在地。僅僅過了幾個小時，父親的心臟就停止了跳動，離開人世，我沒想到那是與父親的最後一面。」韓媒報導，今天舉行出殯儀式。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,屏東立委／鍾佳濱批王吊車尾 王進士籲讓鍾去做官,屏東縣第二選區立委選情緊繃，上午在電視公辦政見會上首見交鋒，民進黨的鍾佳濱引用公督盟資料，批王進士在立院表現「吊車尾」；國民黨的王進士則指對手抹黑，選舉一到才「沖咖啡」，王說，「應該送他去作官，基層服務讓我來，才是雙贏」。首先發言的鍾佳濱指出，自己一旦當選，首要爭取世代正義，讓參政權降到18歲，讓年輕人可以表達自己的聲音，另外他也要維護多元意見表達、維護「區域正義」，他說，目前的政府長期重北輕南，屏東縣的醫院、學校等資源嚴重不足，這一部分未來一定要極力向中央爭取，改善長期的資源不均。另，鍾佳濱也批國民黨的候選人王進士「不顧民意、只顧馬意」，他說，根據公督盟的資料，王有5次被列待觀察名單，成為吊車尾立委名單中的一員，提案或預算刪減提案的次數皆寥寥可數，民眾更應審慎評估手中的一票。緊接著發言的王進士除了細數過去任內的表現外，也反駁說，公督盟一向國民黨有偏見，黨團覺得不公平，所以不提供資料，「不代表沒有做事」，他說自己長期在交通委員會，表現一向認真，公督盟的「待觀察」，代表有很多沒有被看見，對手不該抹黑。他並說，自己一向是不分黨派，選民可以去探聽，未來還會繼續爭取東西向快速道路等建設，為屏東打拚，反而是對手選舉一到才「沖咖啡」，他說，依鍾的才華應該去中央作官，「送他去作官，基層服務讓我來，這才真正的雙贏」。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2,Mister Donut導入自取式服務,看好國人對於甜點烘焙的消費力，餐飲連鎖通路也跟隨著台灣各地的商業發展型態陸續進駐，統一超（2912）旗下Mister Donut預計第1季將前進到林口、嘉義、高雄等區域，開出4家門市，讓第1季總店數達到60家。今年也將鎖定購物中心、交通轉運、Outlet拓點，並導入自取式服務，期望帶給國人全新的甜甜圈體驗。Mister Donut此次進駐主要以林口三井(OUTLET)、林口環球(購物中心結合轉運站)、嘉義秀泰(商場)、高雄大魯閣(購物中心)為主，其中「林口三井」更是Mister Donut首度進駐OUTLET型態的門市。在門市設計部份，為呈現出因應商圈屬性所做的變化，Mister Donut更大膽改變門店造型及風格，如「高雄大魯閣門市」結合時下流行的胖卡與餐車概念，設計出全新展示櫃造型、「嘉義秀泰門市」採用藍綠色牆面，並有12家門市(包含新開及改裝)是全新的「自取式」型態，讓消費者可以自在挑選。除展店新作法之外， Mister Donut「草莓季」也將於1月5日全台門市隆重登場，此次結構包含甜甜圈、點心及冰淇淋。Mister Donut總經理洪堯欣表示，為讓全台各地民眾能夠品嚐到日式甜甜圈的美味，除了原有的專賣店之外，更於2014年底首次與7-ELEVEN合作，在便利商店中導入甜甜圈專櫃。正因為同時以Mister Donut專賣店及7-ELEVEN店中店模式，帶動去年共賣出超過2400萬個甜甜圈，也就是平均每個國人吃過近1.5個甜甜圈，較前年同期成長10%。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2,Mister Donut導入自取式服務,看好國人對於甜點烘焙的消費力，餐飲連鎖通路也跟隨著台灣各地的商業發展型態陸續進駐，統一超（2912）旗下Mister Donut預計第1季將前進到林口、嘉義、高雄等區域，開出4家門市，讓第1季總店數達到60家。今年也將鎖定購物中心、交通轉運、Outlet拓點，並導入自取式服務，期望帶給國人全新的甜甜圈體驗。Mister Donut此次進駐主要以林口三井(OUTLET)、林口環球(購物中心結合轉運站)、嘉義秀泰(商場)、高雄大魯閣(購物中心)為主，其中「林口三井」更是Mister Donut首度進駐OUTLET型態的門市。在門市設計部份，為呈現出因應商圈屬性所做的變化，Mister Donut更大膽改變門店造型及風格，如「高雄大魯閣門市」結合時下流行的胖卡與餐車概念，設計出全新展示櫃造型、「嘉義秀泰門市」採用藍綠色牆面，並有12家門市(包含新開及改裝)是全新的「自取式」型態，讓消費者可以自在挑選。除展店新作法之外， Mister Donut「草莓季」也將於1月5日全台門市隆重登場，此次結構包含甜甜圈、點心及冰淇淋。Mister Donut總經理洪堯欣表示，為讓全台各地民眾能夠品嚐到日式甜甜圈的美味，除了原有的專賣店之外，更於2014年底首次與7-ELEVEN合作，在便利商店中導入甜甜圈專櫃。正因為同時以Mister Donut專賣店及7-ELEVEN店中店模式，帶動去年共賣出超過2400萬個甜甜圈，也就是平均每個國人吃過近1.5個甜甜圈，較前年同期成長10%。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,南韓財政部：陸股暴跌對南韓影響有限,南韓企劃財政部國際經濟管理官（部長助理級）崔熙男今天表示，中國大陸股市暴跌對南韓金融市場的影響將有限。他說，南韓金融市場將恢復穩定，政府會繼續監控相關動向。南韓聯合新聞通訊社報導，崔熙男今天上午主持內部會議討論來自中國大陸的風險對南韓金融市場的總體影響後，作出了前述發言。昨天中國上證指數大跌6.9%。亞洲、美國、歐洲股市應聲下跌，南韓KOSPI股指下滑2.2%，日經指數下滑3.1%，美國道瓊斯工業平均指數下挫1.6%。崔熙男估計，中國股市下跌是技術性問題造成的，如中國股市今年首次引入熔斷機制，雖然中國的製造業指數不理想，但其他指數並不差。崔熙男解釋說，在這種情況下，沙烏地阿拉伯和伊朗矛盾加劇，使中國市場出現避險情緒加速升溫的現象。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,桃園立委／陳學聖與梁修身 共同關懷新住民,桃園市第三選區立委候選人陳學聖選戰走文藝風，繼蒐集５個年輕人故事推出「我的青春‧我的夢」影片，二部曲「樂勝、樂聖、樂之聖」邀請梁修身擔任導演，今天他應邀到總部參與新住民故事分享會，與陳學聖傳達不論用政治資源或影像，都要付出對新住民的關懷。梁導除了與大家分享新片的片花外，並闡述與新住民姊妹相處的點滴，提及到這次的選舉，梁導則笑說沒有特定支持黨派或對象，會支持「善良的人」和關懷這片土地的人。來自各國的新住民，則是穿上家鄉傳統服飾，為陳學聖送上包子、粽子及各式家鄉特色點心，還有一位新住民要送自己菜園種的蒜，代表已落地生根，同時祝賀陳學聖高票當選。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2,不分區立委選舉選票 73公分史上最長,中央選舉委員會今天公告第9屆立法委員選舉候選人名單，其中全國不分區及僑居國外國民立委選舉有18個政黨申請登記，選票創史上最長73公分。選舉倒數10天，中選會上午公告第9屆區域、原住民立委選舉候選人名單，及不分區立委選舉政黨及其登記候選人名單。第9屆立委應選名額113人，包括區域立委73人、原住民立委6人及不分區立委34人。政黨票得票比率達5％以上政黨，可參與分配這34席。根據中選會公告，區域立委有354名候選人，要搶73席；原住民立委部分，有13名平地原住民及10名山地原住民立委候選人，將各選3席。此外，全國不分區及僑居國外國民立法委員選舉，計有18個政黨及179名候選人申請登記，其中全國不分區候選人177人，僑居國外國民候選人2人。提出不分區的18政黨根據抽籤號次依序為：民主進步黨、親民黨、自由台灣黨、和平鴿聯盟黨、軍公教聯盟黨、民國黨、信心希望聯盟、中華統一促進黨、中國國民黨、台灣團結聯盟、時代力量、大愛憲改聯盟、綠黨社會民主黨聯盟、台灣獨立黨、無黨團結聯盟、新黨、健保免費連線、樹黨。第8屆立委僅11黨提出不分區立委，這次激增到18黨，也使得這次政黨票寬15公分、長73公分，為有史以來最長政黨票選票。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,人民幣再貶 台幣午盤升1.69角,人民幣兌美元中間匯率今續貶1.37分，來到6.5169元，再創四年半新低，而新台幣兌美元匯率在昨日尾盤重貶1.7角，收33.236元後，今早台幣跳空升值2.26角，以33.01元開出後，高低介在33.159-33.010元之間，午盤暫收33.067元，台幣升值1.69角，但若與昨日午盤價33.011元相比，台幣實質貶值5.6分，成交量5.61億美元。人民幣兌美元中間匯率連續創低，目前市場已有人擔心人民幣恐將貶近6.8-7，但隨著陸股開低後出現買盤拉回，在岸即期人民幣即期匯率的跌勢也趨緩，高低介在6.5338-6.5179之間。日圓兌美元今早幅介在119.70-119.06之間，韓元兌美元在昨日重貶後，今早一度貶至1191.90，隨後小幅回升高低介在1191.90-1183.50之間。歐元則是介在1.0838-1.0816美元之間。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2,紅外線攝影機拍攝 水鹿喝奶全都錄,你看過小水鹿喝母奶的影像嗎？南投林區管理處今年設在丹大野生動物重要棲息環境的紅外線攝影機，拍攝到小水鹿吃母奶之珍貴影片，雖然只有短短15秒，卻讓人感受到那份溫馨感人的情境。錄影畫面顯示，小水鹿趁母鹿媽媽吃樹葉時，偷偷趨前想吸吮母奶，卻遭母鹿驅趕之俏皮模樣，讓紅外線相機一覽無遺全都錄製了下來。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2,農業電商難獲利 吉甲地停業,"<div class=""photo_right""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/08/14/1/1207965.jpg&sl=W&fw=400&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/08/14/1/1207965.jpg&sl=W&fw=400&exp=3600""></a><h4>吉甲地董事長劉乃瑋 吉甲地/提供</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/08/14/1/1207965.jpg&sl=W&fw=400&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/08/14/1/1207965.jpg&sl=W&fw=400&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2015/08/14/1/1207965.jpg&sl=W&fw=400&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->農業電商經營大不易，農業電商吉甲地參加農委會農產網購促銷活動，經營5年因未獲利，宣布暫停營業。農委會說，深感惋惜，也將更用心建置好農業電商經營環境。農委會國際處去年找了38家銷售農產及加工品的電商，去年12月起舉辦為期3個月「國產農產品安心購！滿500送100」活動，吉甲地就是其中1家。活動尚在進行中，但元旦過後才開工，就驚傳吉甲地已暫停營業，業者並在網站貼出公告。農委會國際處處長陳建斌說，業者元旦前已告知農委會，因5年來未獲利，須暫停營業。陳建斌說，這是一家負責任的業者，已承諾會做好善後處理。記者去電吉甲地，目前採語音系統服務及留言後再回電方式服務。曾與吉甲地合作市場行銷工作的業者則說，「看到一家推廣優良農產及加工品的業者，就這樣暫停營業了，十分訝異！」全力推動農業電商發展的農委會國際處行銷科指出，「其實經營農業電商大不易」，因為資金門檻很高。首先，產品必須保鮮，低溫配送的冷鏈運輸及倉儲占去很大成本；其次，農產品非無生命商品，品管風險大。再者，台灣多是小農，收入低，產品須買斷，無法隔月結款，現金流壓力再加重。行銷科說，市場因素影響也很大，對比歐美消費者上網不一定搶便宜，而是享受貨送到府的服務，台灣消費者仍只想搶便宜，造成優質農產網路銷售難度加重；此現象在中國大陸更嚴重，當地農業電商多數仍在燒錢。最後是市場成熟度問題。行銷科說，確實有「奧客」存在，雖然農產網購依法沒有鑑賞期，但是優質的電商業者還是願意讓消費者退換貨，但若是一點點瑕疵就要退，這一退就是賣方賠本。農委會國際處強調，看到吉甲地要暫停營業，感觸很深，希望有心的其他業者可以接手營運；也會更努力的將冷鏈物流業者整合進農業電商環境中，以降低農業電商的營運難度；希望農業電商早日成熟發展，對農民、消費者及冷鏈物流業者等，才會都好。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2,川普首支電視廣告 張冠李戴還提穆斯林,"<div class=""photo_right""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/03/1/1681009.jpg&sl=W&fw=350&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/03/1/1681009.jpg&sl=W&fw=350&exp=3600""></a><h4>美國共和黨總統參選人川普。 路透</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/03/1/1681009.jpg&sl=W&fw=350&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/03/1/1681009.jpg&sl=W&fw=350&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/03/1/1681009.jpg&sl=W&fw=350&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->美國共和黨總統參選人川普今天公布首支電視競選廣告，提及要在墨西哥邊界築牆，卻放入難民從摩洛哥逃到西班牙飛地的畫面，疑似張冠李戴，再度引發爭議。法新社與「政治真相」網站（Politi Fact）報導，川普（Donald Trump）團隊表示，這支廣告明天起將在愛阿華州與新罕布什爾州播出，每週託播費高達200萬美元。美聯社報導，廣告著重描述禁止穆斯林進入美國、承諾摧毀極端組織伊斯蘭國（IS），並保證不再讓非法移民從墨西哥入境美國。廣告旁白指出：「政治人物可以假裝這是別件事，但川普說這是極端伊斯蘭恐怖主義，所以他才要疾呼暫時禁止穆斯林進入美國。」男聲旁白說：「他很快就會斬斷伊斯蘭國的頭，拿走他們的油。」「他還會在我國南部邊界興建圍牆，擋住非法移民，築牆費用將由墨西哥支付。」但「政治真相」網站給了這支廣告「瞞天大謊」的評語，網站指出，廣告中出現的片段並非美墨邊界，而是數千英里外，大西洋另一頭、摩洛哥境內的西班牙飛地麥里亞（Melilla）。「政治真相」網站追蹤後發現，川普廣告中的片段，來自1家義大利廣播公司2014年5月的畫面。畫面中，人們從摩洛哥穿越邊界進入麥里亞。「政治真相」還表示，畫面是由Repubblica TV提供給西班牙內政部。但川普團隊表示，是「為了呈現開放邊界遇到的嚴重衝擊」，以及不在墨西哥邊界築牆會帶來的「真切威脅」，而「特別挑選」這個片段。團隊表示：「偏頗的主流媒體不了解，但想保住飯碗和家人的的美國人會懂。」川普今天表示：「我對這支廣告非常滿意，我不知道我是不是需要廣告，但我不想冒險。」全美首場總統大選初選2月1日在愛阿華州登場，8天後，由新罕布什爾州接棒。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,富爸爸加持！樺漢去年12月營收再創高,在有鴻海集團背景的加持下，樺漢科技成為去年工業電腦(IPC)產業最傳奇的個股，自結去年12月合併營收新台幣12.29億元，再創下歷史新高紀錄。樺漢去年全年合併營收正式突破百億元大關，達110.57億元、年增118.85%，表現優於市場預期。樺漢旗下網路安全廠瑞祺電去年12月業績也走高，單月合併營收3.65億元，同創單月歷史新高紀錄，累計全年合併營收35.44億元、年增31.7%。樺漢在被鴻海集團併購後，靠併購壯大自身產品力，去年業績終於大爆發，全年合併營收突破百億元，超越凌華科技成為第二大IPC廠，股價更是遠遠把研華科技拋在腦後，穩居IPC股王。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2,關山幼兒「救蘿蔔」 體驗農民辛勞,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/421604""></iframe></div>「我們要來救蘿蔔！」關山鎮40多名幼兒原訂今天上午要體驗採蘿蔔，前陣子連日雨，蘿蔔田積水恐泡爛，今天放晴農民急採收未爛蘿蔔，小朋友們正好當助手，在老師指導下，頂著日頭，搶拔一顆又一顆的大小蘿蔔。隨後一行人再轉往高麗菜，以接力運送方式幫農民把搶收下的高麗菜送上貨車；「要小心，不能掉，這是農民辛苦栽種的喔。」小朋友史凱戎提醒同學，大夥相互支援，張大手臂接收一個個運轉而來的高麗菜，雖然高麗菜個頭比小朋友的頭還大，他們不嫌重，還汗流浹背地說：「種菜伯伯真辛苦！」今天小朋友幫農民搶收的這些高麗菜將以一顆20元的方式由鎮民劉勇良等人代售，菜主人同意所得扣除成本後，全數捐贈關山聖十字架療養院。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
